2014,county,species,mean_birds,rank_birds,% gardens,
MRO,Staffordshire,Common gull,0.042,29,1,
MRO,Staffordshire,Sparrowhawk,0.041,30,4.12,
MRO,Staffordshire,Blackcap,0.038,31,2.97,
MRO,Staffordshire,Reed bunting,0.032,32,1.56,
MRO,Staffordshire,Rook,0.028,33,0.84,
MRO,Staffordshire,Redwing,0.022,34,0.59,
MRO,Staffordshire,Jay,0.021,35,1.69,
MRO,Staffordshire,Black headed gull,0.02,36,0.66,
MRO,Staffordshire,Buzzard,0.018,37,1.28,
MRO,Staffordshire,Pied wagtail,0.018,38,1.31,
MRO,Staffordshire,Mallard,0.017,39,0.44,
MRO,Staffordshire,Mistle thrush,0.016,40,1.12,
MRO,Staffordshire,Lesser spotted woodpecker,0.013,41,1.06,
MRO,Staffordshire,Goldcrest,0.01,42,0.81,
MRO,Staffordshire,Brambling,0.008,43,0.53,
MRO,Staffordshire,Treecreeper,0.008,44,0.78,
MRO,Staffordshire,Grey heron,0.006,45,0.62,
MRO,Staffordshire,Kestrel,0.006,46,0.56,
MRO,Staffordshire,Moorhen,0.006,47,0.34,
MRO,Staffordshire,Stock dove,0.006,48,0.41,
MRO,Staffordshire,Herring gull,0.005,49,0.25,
MRO,Staffordshire,Willow tit,0.005,50,0.31,
MRO,Staffordshire,Grey wagtail,0.004,51,0.44,
MRO,Staffordshire,Marsh tit,0.003,52,0.19,
MRO,Staffordshire,Corn bunting,0.002,53,0.06,
MRO,Staffordshire,Linnet,0.002,54,0.12,
MRO,Staffordshire,Green woodpecker,0.002,55,0.16,
MRO,Staffordshire,Yellowhammer,0.002,56,0.03,
MRO,Staffordshire,Red Kite,0.001,57,0.06,
MRO,Staffordshire,Red legged partridge,0.001,58,0.06,
MRO,Staffordshire,Chiffchaff,0.001,59,0.06,
MRO,Staffordshire,Grey partridge,0.001,60,0.03,
MRO,Staffordshire,Barn owl,0.001,61,0.06,
MRO,Staffordshire,Hooded crow,0.001,62,0.06,
MRO,Staffordshire,Meadow pipit,0.001,63,0.03,
MRO,Staffordshire,Raven,0.001,64,0.03,
MRO,Staffordshire,Black redstart,0,65,0.03,
MRO,Staffordshire,Lesser black backed gull,0,66,0.03,
MRO,Staffordshire,Great black backed gull,0,67,0,
MRO,Staffordshire,Lapwing,0,68,0,
MRO,Staffordshire,Little owl,0,69,0,
MRO,Staffordshire,Ring necked parakeet,0,70,0,
MRO,Staffordshire,Skylark,0,71,0,
MRO,Staffordshire,Tawny owl,0,72,0,
MRO,Staffordshire,Waxwing,0,73,0,
SWSRO,Stirling,House sparrow,4.969,1,61.64,
SWSRO,Stirling,Chaffinch,4.622,2,69.64,
SWSRO,Stirling,Blue tit,2.998,3,78.18,
SWSRO,Stirling,Starling,2.433,4,26.73,
SWSRO,Stirling,Blackbird,2.385,5,83.45,
SWSRO,Stirling,Woodpigeon,1.578,6,58.91,
SWSRO,Stirling,Great tit,1.575,7,57.45,
SWSRO,Stirling,Goldfinch,1.413,8,27.09,
SWSRO,Stirling,Robin,1.344,9,83.27,
SWSRO,Stirling,Coal tit,1.198,10,51.27,
SWSRO,Stirling,Dunnock,0.987,11,50.36,
SWSRO,Stirling,Carrion crow,0.877,12,28.13,
SWSRO,Stirling,Magpie,0.733,13,40.55,
SWSRO,Stirling,Collared dove,0.687,14,29.09,
SWSRO,Stirling,Jackdaw,0.683,15,17.9,
SWSRO,Stirling,Long tailed tit,0.609,16,11.09,
SWSRO,Stirling,Greenfinch,0.578,17,18.36,
SWSRO,Stirling,Siskin,0.442,18,13.3,
SWSRO,Stirling,Feral pigeon,0.44,19,12.28,
SWSRO,Stirling,Tree sparrow,0.271,20,5.63,
SWSRO,Stirling,Pheasant,0.179,21,6.14,
SWSRO,Stirling,Redpoll,0.174,22,6.14,
SWSRO,Stirling,Rook,0.161,23,4.6,
SWSRO,Stirling,Wren,0.153,24,14.32,
SWSRO,Stirling,Great spotted woodpecker,0.141,25,12.02,
SWSRO,Stirling,Bullfinch,0.107,26,4.86,
SWSRO,Stirling,Fieldfare,0.056,27,0.77,
SWSRO,Stirling,Song thrush,0.051,28,4.35,
SWSRO,Stirling,Yellowhammer,0.051,29,2.05,
SWSRO,Stirling,Common gull,0.049,30,0.51,
SWSRO,Stirling,Brambling,0.038,31,3.32,
SWSRO,Stirling,Jay,0.026,32,1.28,
SWSRO,Stirling,Reed bunting,0.023,33,1.02,
SWSRO,Stirling,Sparrowhawk,0.023,34,2.3,
SWSRO,Stirling,Treecreeper,0.018,35,1.79,
SWSRO,Stirling,Nuthatch,0.015,36,1.28,
SWSRO,Stirling,Goldcrest,0.01,37,1.02,
SWSRO,Stirling,Lesser spotted woodpecker,0.01,38,0.77,
SWSRO,Stirling,Mallard,0.01,39,0.26,
SWSRO,Stirling,Red Kite,0.01,40,0.77,
SWSRO,Stirling,Blackcap,0.008,41,0.77,
SWSRO,Stirling,Black headed gull,0.005,42,0.26,
SWSRO,Stirling,Herring gull,0.005,43,0.26,
SWSRO,Stirling,Buzzard,0.003,44,0.26,
SWSRO,Stirling,Corn bunting,0.003,45,0.26,
SWSRO,Stirling,Grey heron,0.003,46,0.26,
SWSRO,Stirling,Linnet,0.003,47,0.26,
SWSRO,Stirling,Mistle thrush,0.003,48,0.26,
SWSRO,Stirling,Pied wagtail,0.003,49,0.26,
SWSRO,Stirling,Raven,0.003,50,0.26,
SWSRO,Stirling,Stock dove,0.003,51,0.26,
SWSRO,Stirling,Barn owl,0,52,0,
SWSRO,Stirling,Black redstart,0,53,0,
SWSRO,Stirling,Chiffchaff,0,54,0,
SWSRO,Stirling,Great black backed gull,0,55,0,
SWSRO,Stirling,Green woodpecker,0,56,0,
SWSRO,Stirling,Grey partridge,0,57,0,
SWSRO,Stirling,Grey wagtail,0,58,0,
SWSRO,Stirling,Hooded crow,0,59,0,
SWSRO,Stirling,Kestrel,0,60,0,
SWSRO,Stirling,Lapwing,0,61,0,
SWSRO,Stirling,Lesser black backed gull,0,62,0,
SWSRO,Stirling,Little owl,0,63,0,
SWSRO,Stirling,Marsh tit,0,64,0,
SWSRO,Stirling,Meadow pipit,0,65,0,
SWSRO,Stirling,Moorhen,0,66,0,
SWSRO,Stirling,Red legged partridge,0,67,0,
SWSRO,Stirling,Redwing,0,68,0,
SWSRO,Stirling,Ring necked parakeet,0,69,0,
SWSRO,Stirling,Skylark,0,70,0,
SWSRO,Stirling,Tawny owl,0,71,0,
SWSRO,Stirling,Waxwing,0,72,0,
SWSRO,Stirling,Willow tit,0,73,0,
EERO,Suffolk,Blue tit,2.871,1,79.39,
EERO,Suffolk,House sparrow,2.869,2,46.69,
EERO,Suffolk,Blackbird,2.623,3,87.11,
EERO,Suffolk,Starling,2.285,4,33.88,
EERO,Suffolk,Woodpigeon,2.225,5,73.02,
EERO,Suffolk,Collared dove,1.662,6,59.14,
EERO,Suffolk,Chaffinch,1.651,7,51.02,
EERO,Suffolk,Goldfinch,1.565,8,33.39,
EERO,Suffolk,Great tit,1.528,9,59.3,
EERO,Suffolk,Robin,1.111,10,73.31,
EERO,Suffolk,Long tailed tit,1.091,11,25.42,
EERO,Suffolk,Dunnock,0.968,12,51.05,
EERO,Suffolk,Greenfinch,0.762,13,25.31,
EERO,Suffolk,Magpie,0.568,14,31.69,
EERO,Suffolk,Coal tit,0.49,15,28.66,
EERO,Suffolk,Carrion crow,0.342,16,14.58,
EERO,Suffolk,Jackdaw,0.314,17,9.52,
EERO,Suffolk,Feral pigeon,0.311,18,10.38,
EERO,Suffolk,Pheasant,0.239,19,10.97,
EERO,Suffolk,Wren,0.187,20,16.51,
EERO,Suffolk,Black headed gull,0.145,21,2.49,
EERO,Suffolk,Rook,0.138,22,2.98,
EERO,Suffolk,Great spotted woodpecker,0.092,23,7.88,
EERO,Suffolk,Song thrush,0.087,24,7.67,
EERO,Suffolk,Common gull,0.084,25,1.93,
EERO,Suffolk,Jay,0.05,26,3.81,
EERO,Suffolk,Redpoll,0.047,27,1.45,
EERO,Suffolk,Bullfinch,0.041,28,2.17,
EERO,Suffolk,Green woodpecker,0.04,29,3.54,
EERO,Suffolk,Moorhen,0.038,30,2.23,
EERO,Suffolk,Fieldfare,0.038,31,0.97,
EERO,Suffolk,Redwing,0.032,32,1.07,
EERO,Suffolk,Mallard,0.028,33,0.94,
EERO,Suffolk,Marsh tit,0.027,34,1.93,
EERO,Suffolk,Sparrowhawk,0.026,35,2.6,
EERO,Suffolk,Siskin,0.024,36,0.86,
EERO,Suffolk,Pied wagtail,0.023,37,1.69,
EERO,Suffolk,Herring gull,0.021,38,1.07,
EERO,Suffolk,Tree sparrow,0.021,39,0.59,
EERO,Suffolk,Stock dove,0.017,40,0.97,
EERO,Suffolk,Nuthatch,0.016,41,1.13,
EERO,Suffolk,Yellowhammer,0.013,42,0.54,
EERO,Suffolk,Blackcap,0.011,43,0.91,
EERO,Suffolk,Brambling,0.01,44,0.64,
EERO,Suffolk,Red legged partridge,0.009,45,0.4,
EERO,Suffolk,Reed bunting,0.008,46,0.38,
EERO,Suffolk,Treecreeper,0.008,47,0.75,
EERO,Suffolk,Willow tit,0.008,48,0.56,
EERO,Suffolk,Lesser spotted woodpecker,0.007,49,0.62,
EERO,Suffolk,Mistle thrush,0.007,50,0.54,
EERO,Suffolk,Goldcrest,0.006,51,0.51,
EERO,Suffolk,Grey partridge,0.005,52,0.16,
EERO,Suffolk,Grey heron,0.004,53,0.43,
EERO,Suffolk,Kestrel,0.004,54,0.43,
EERO,Suffolk,Barn owl,0.003,55,0.35,
EERO,Suffolk,Buzzard,0.003,56,0.21,
EERO,Suffolk,Waxwing,0.002,57,0.05,
EERO,Suffolk,Lesser black backed gull,0.002,58,0.08,
EERO,Suffolk,Grey wagtail,0.001,59,0.08,
EERO,Suffolk,Little owl,0.001,60,0.08,
EERO,Suffolk,Linnet,0.001,61,0.03,
EERO,Suffolk,Great black backed gull,0,62,0.03,
EERO,Suffolk,Hooded crow,0,63,0.03,
EERO,Suffolk,Raven,0,64,0.03,
EERO,Suffolk,Red Kite,0,65,0.03,
EERO,Suffolk,Skylark,0,66,0.03,
EERO,Suffolk,Black redstart,0,67,0,
EERO,Suffolk,Chiffchaff,0,68,0,
EERO,Suffolk,Corn bunting,0,69,0,
EERO,Suffolk,Lapwing,0,70,0,
EERO,Suffolk,Meadow pipit,0,71,0,
EERO,Suffolk,Ring necked parakeet,0,72,0,
EERO,Suffolk,Tawny owl,0,73,0,
SERO,Surrey,Blue tit,2.819,1,81.39,
SERO,Surrey,House sparrow,1.964,2,37.55,
SERO,Surrey,Woodpigeon,1.853,3,67.75,
SERO,Surrey,Blackbird,1.684,4,78.62,
SERO,Surrey,Starling,1.636,5,31.77,
SERO,Surrey,Great tit,1.264,6,55.22,
SERO,Surrey,Robin,1.253,7,78.85,
SERO,Surrey,Magpie,1.214,8,59.65,
SERO,Surrey,Goldfinch,1.138,9,26.93,
SERO,Surrey,Collared dove,1.005,10,43.7,
SERO,Surrey,Chaffinch,0.782,11,30.98,
SERO,Surrey,Feral pigeon,0.782,12,18.75,
SERO,Surrey,Dunnock,0.722,13,42.67,
SERO,Surrey,Long tailed tit,0.671,14,20.29,
SERO,Surrey,Carrion crow,0.602,15,26.72,
SERO,Surrey,Jackdaw,0.552,16,16.02,
SERO,Surrey,Coal tit,0.442,17,25.9,
SERO,Surrey,Ring necked parakeet,0.4,18,12.26,
SERO,Surrey,Greenfinch,0.369,19,14.58,
SERO,Surrey,Nuthatch,0.206,20,14.81,
SERO,Surrey,Great spotted woodpecker,0.198,21,16.29,
SERO,Surrey,Song thrush,0.169,22,14.17,
SERO,Surrey,Redwing,0.123,23,3.82,
SERO,Surrey,Wren,0.121,24,10.97,
SERO,Surrey,Jay,0.12,25,8.75,
SERO,Surrey,Siskin,0.069,26,2.55,
SERO,Surrey,Pheasant,0.061,27,2.49,
SERO,Surrey,Bullfinch,0.06,28,2.77,
SERO,Surrey,Redpoll,0.049,29,1.6,
SERO,Surrey,Common gull,0.039,30,0.99,
SERO,Surrey,Green woodpecker,0.03,31,2.81,
SERO,Surrey,Rook,0.029,32,0.88,
SERO,Surrey,Blackcap,0.027,33,2.18,
SERO,Surrey,Pied wagtail,0.024,34,1.62,
SERO,Surrey,Tree sparrow,0.022,35,0.47,
SERO,Surrey,Fieldfare,0.02,36,1.07,
SERO,Surrey,Lesser spotted woodpecker,0.02,37,1.66,
SERO,Surrey,Black headed gull,0.016,38,0.45,
SERO,Surrey,Lapwing,0.016,39,0.02,
SERO,Surrey,Mallard,0.013,40,0.35,
SERO,Surrey,Goldcrest,0.012,41,1.05,
SERO,Surrey,Sparrowhawk,0.011,42,1.11,
SERO,Surrey,Stock dove,0.01,43,0.6,
SERO,Surrey,Mistle thrush,0.008,44,0.64,
SERO,Surrey,Herring gull,0.007,45,0.27,
SERO,Surrey,Grey wagtail,0.007,46,0.66,
SERO,Surrey,Marsh tit,0.007,47,0.51,
SERO,Surrey,Grey heron,0.006,48,0.64,
SERO,Surrey,Buzzard,0.005,49,0.35,
SERO,Surrey,Treecreeper,0.005,50,0.53,
SERO,Surrey,Moorhen,0.004,51,0.27,
SERO,Surrey,Red Kite,0.004,52,0.31,
SERO,Surrey,Willow tit,0.004,53,0.25,
SERO,Surrey,Yellowhammer,0.003,54,0.12,
SERO,Surrey,Linnet,0.002,55,0.14,
SERO,Surrey,Reed bunting,0.002,56,0.14,
SERO,Surrey,Red legged partridge,0.002,57,0.06,
SERO,Surrey,Lesser black backed gull,0.001,58,0.08,
SERO,Surrey,Raven,0.001,59,0.08,
SERO,Surrey,Brambling,0.001,60,0.06,
SERO,Surrey,Tawny owl,0.001,61,0.06,
SERO,Surrey,Barn owl,0,62,0.02,
SERO,Surrey,Chiffchaff,0,63,0.04,
SERO,Surrey,Kestrel,0,64,0.04,
SERO,Surrey,Corn bunting,0,65,0.02,
SERO,Surrey,Great black backed gull,0,66,0.02,
SERO,Surrey,Black redstart,0,67,0,
SERO,Surrey,Grey partridge,0,68,0,
SERO,Surrey,Hooded crow,0,69,0,
SERO,Surrey,Little owl,0,70,0,
SERO,Surrey,Meadow pipit,0,71,0,
SERO,Surrey,Skylark,0,72,0,
SERO,Surrey,Waxwing,0,73,0,
Wales,Swansea,House sparrow,5.133,1,62.16,
Wales,Swansea,Starling,3.178,2,39.34,
Wales,Swansea,Blue tit,2.527,3,67.9,
Wales,Swansea,Jackdaw,1.86,4,39.19,
Wales,Swansea,Blackbird,1.743,5,74.04,
Wales,Swansea,Chaffinch,1.451,6,40.98,
Wales,Swansea,Magpie,1.292,7,58.88,
Wales,Swansea,Great tit,1.163,8,44.95,
Wales,Swansea,Robin,1.123,9,73.5,
Wales,Swansea,Goldfinch,1.078,10,19.95,
Wales,Swansea,Collared dove,1.015,11,40.57,
Wales,Swansea,Woodpigeon,0.825,12,41.8,
Wales,Swansea,Long tailed tit,0.738,13,16.39,
Wales,Swansea,Dunnock,0.619,14,34.43,
Wales,Swansea,Carrion crow,0.619,15,19.07,
Wales,Swansea,Coal tit,0.544,16,28.83,
Wales,Swansea,Feral pigeon,0.409,17,12.92,
Wales,Swansea,Greenfinch,0.387,18,14.48,
Wales,Swansea,Nuthatch,0.191,19,12.29,
Wales,Swansea,Song thrush,0.184,20,15.47,
Wales,Swansea,Wren,0.184,21,16.31,
Wales,Swansea,Common gull,0.182,22,2.75,
Wales,Swansea,Siskin,0.176,23,4.66,
Wales,Swansea,Great spotted woodpecker,0.123,24,9.96,
Wales,Swansea,Herring gull,0.108,25,3.6,
Wales,Swansea,Bullfinch,0.093,26,4.87,
Wales,Swansea,Jay,0.053,27,4.03,
Wales,Swansea,Rook,0.053,28,1.91,
Wales,Swansea,Blackcap,0.049,29,3.6,
Wales,Swansea,Pied wagtail,0.038,30,2.33,
Wales,Swansea,Sparrowhawk,0.038,31,3.81,
Wales,Swansea,Tree sparrow,0.025,32,0.85,
Wales,Swansea,Black headed gull,0.021,33,0.85,
Wales,Swansea,Redpoll,0.017,34,0.64,
Wales,Swansea,Buzzard,0.015,35,0.64,
Wales,Swansea,Red Kite,0.015,36,1.48,
Wales,Swansea,Reed bunting,0.015,37,0.85,
Wales,Swansea,Pheasant,0.011,38,0.85,
Wales,Swansea,Great black backed gull,0.008,39,0.42,
Wales,Swansea,Grey wagtail,0.008,40,0.85,
Wales,Swansea,Lesser spotted woodpecker,0.008,41,0.64,
Wales,Swansea,Mistle thrush,0.008,42,0.64,
Wales,Swansea,Willow tit,0.008,43,0.64,
Wales,Swansea,Goldcrest,0.006,44,0.64,
Wales,Swansea,Green woodpecker,0.006,45,0.64,
Wales,Swansea,Redwing,0.006,46,0.21,
Wales,Swansea,Grey heron,0.004,47,0.42,
Wales,Swansea,Linnet,0.004,48,0.21,
Wales,Swansea,Marsh tit,0.004,49,0.42,
Wales,Swansea,Kestrel,0.002,50,0.21,
Wales,Swansea,Ring necked parakeet,0.002,51,0.21,
Wales,Swansea,Tawny owl,0.002,52,0.21,
Wales,Swansea,Barn owl,0,53,0,
Wales,Swansea,Black redstart,0,54,0,
Wales,Swansea,Brambling,0,55,0,
Wales,Swansea,Chiffchaff,0,56,0,
Wales,Swansea,Corn bunting,0,57,0,
Wales,Swansea,Fieldfare,0,58,0,
Wales,Swansea,Grey partridge,0,59,0,
Wales,Swansea,Hooded crow,0,60,0,
Wales,Swansea,Lapwing,0,61,0,
Wales,Swansea,Lesser black backed gull,0,62,0,
Wales,Swansea,Little owl,0,63,0,
Wales,Swansea,Mallard,0,64,0,
Wales,Swansea,Meadow pipit,0,65,0,
Wales,Swansea,Moorhen,0,66,0,
Wales,Swansea,Raven,0,67,0,
Wales,Swansea,Red legged partridge,0,68,0,
Wales,Swansea,Skylark,0,69,0,
Wales,Swansea,Stock dove,0,70,0,
Wales,Swansea,Treecreeper,0,71,0,
Wales,Swansea,Waxwing,0,72,0,
Wales,Swansea,Yellowhammer,0,73,0,
NRO,Tees Valley,Starling,4.103,1,39.31,
NRO,Tees Valley,House sparrow,3.736,2,55,
NRO,Tees Valley,Blackbird,2.763,3,86.04,
NRO,Tees Valley,Blue tit,1.899,4,65.16,
NRO,Tees Valley,Woodpigeon,1.768,5,64.45,
NRO,Tees Valley,Goldfinch,1.28,6,23.15,
NRO,Tees Valley,Collared dove,1.108,7,43.48,
NRO,Tees Valley,Chaffinch,0.986,8,32.05,
NRO,Tees Valley,Great tit,0.93,9,39.06,
NRO,Tees Valley,Robin,0.874,10,63.18,
NRO,Tees Valley,Magpie,0.839,11,42.47,
NRO,Tees Valley,Dunnock,0.757,12,39.27,
NRO,Tees Valley,Feral pigeon,0.739,13,21.11,
NRO,Tees Valley,Coal tit,0.619,14,30.83,
NRO,Tees Valley,Long tailed tit,0.558,15,12.48,
NRO,Tees Valley,Jackdaw,0.515,16,14.91,
NRO,Tees Valley,Carrion crow,0.49,17,21.57,
NRO,Tees Valley,Greenfinch,0.467,18,17.21,
NRO,Tees Valley,Wren,0.173,19,15.37,
NRO,Tees Valley,Bullfinch,0.12,20,5.08,
NRO,Tees Valley,Pheasant,0.119,21,4.75,
NRO,Tees Valley,Tree sparrow,0.119,22,2.84,
NRO,Tees Valley,Common gull,0.099,23,2.51,
NRO,Tees Valley,Siskin,0.079,24,3.1,
NRO,Tees Valley,Great spotted woodpecker,0.073,25,6.4,
NRO,Tees Valley,Song thrush,0.069,26,5.47,
NRO,Tees Valley,Rook,0.063,27,1.78,
NRO,Tees Valley,Sparrowhawk,0.042,28,4.22,
NRO,Tees Valley,Black headed gull,0.04,29,1.06,
NRO,Tees Valley,Nuthatch,0.031,30,2.37,
NRO,Tees Valley,Herring gull,0.03,31,1.39,
NRO,Tees Valley,Redwing,0.016,32,0.4,
NRO,Tees Valley,Jay,0.011,33,0.92,
NRO,Tees Valley,Redpoll,0.01,34,0.4,
NRO,Tees Valley,Yellowhammer,0.01,35,0.59,
NRO,Tees Valley,Goldcrest,0.009,36,0.73,
NRO,Tees Valley,Lesser spotted woodpecker,0.007,37,0.66,
NRO,Tees Valley,Reed bunting,0.007,38,0.33,
NRO,Tees Valley,Stock dove,0.007,39,0.4,
NRO,Tees Valley,Marsh tit,0.007,40,0.53,
NRO,Tees Valley,Fieldfare,0.005,41,0.13,
NRO,Tees Valley,Pied wagtail,0.005,42,0.4,
NRO,Tees Valley,Blackcap,0.005,43,0.46,
NRO,Tees Valley,Mistle thrush,0.005,44,0.33,
NRO,Tees Valley,Willow tit,0.005,45,0.33,
NRO,Tees Valley,Brambling,0.004,46,0.26,
NRO,Tees Valley,Treecreeper,0.004,47,0.4,
NRO,Tees Valley,Moorhen,0.003,48,0.2,
NRO,Tees Valley,Buzzard,0.002,49,0.13,
NRO,Tees Valley,Grey heron,0.002,50,0.2,
NRO,Tees Valley,Grey wagtail,0.002,51,0.2,
NRO,Tees Valley,Grey partridge,0.001,52,0.07,
NRO,Tees Valley,Hooded crow,0.001,53,0.07,
NRO,Tees Valley,Kestrel,0.001,54,0.13,
NRO,Tees Valley,Raven,0.001,55,0.07,
NRO,Tees Valley,Red legged partridge,0.001,56,0.07,
NRO,Tees Valley,Barn owl,0.001,57,0.07,
NRO,Tees Valley,Chiffchaff,0.001,58,0.07,
NRO,Tees Valley,Green woodpecker,0.001,59,0.07,
NRO,Tees Valley,Ring necked parakeet,0.001,60,0.07,
NRO,Tees Valley,Tawny owl,0.001,61,0.07,
NRO,Tees Valley,Black redstart,0,62,0,
NRO,Tees Valley,Corn bunting,0,63,0,
NRO,Tees Valley,Great black backed gull,0,64,0,
NRO,Tees Valley,Lapwing,0,65,0,
NRO,Tees Valley,Lesser black backed gull,0,66,0,
NRO,Tees Valley,Linnet,0,67,0,
NRO,Tees Valley,Little owl,0,68,0,
NRO,Tees Valley,Mallard,0,69,0,
NRO,Tees Valley,Meadow pipit,0,70,0,
NRO,Tees Valley,Red Kite,0,71,0,
NRO,Tees Valley,Skylark,0,72,0,
NRO,Tees Valley,Waxwing,0,73,0,
Wales,Torfaen,House sparrow,5.257,1,63.64,
Wales,Torfaen,Blue tit,2.296,2,71.54,
Wales,Torfaen,Blackbird,2.055,3,80.63,
Wales,Torfaen,Starling,1.269,4,22.13,
Wales,Torfaen,Magpie,1.265,5,55.34,
Wales,Torfaen,Woodpigeon,1.178,6,50.59,
Wales,Torfaen,Robin,1.162,7,74.31,
Wales,Torfaen,Great tit,1.02,8,45.85,
Wales,Torfaen,Goldfinch,0.976,9,18.97,
Wales,Torfaen,Chaffinch,0.893,10,30.83,
Wales,Torfaen,Collared dove,0.834,11,35.57,
Wales,Torfaen,Jackdaw,0.771,12,21.02,
Wales,Torfaen,Long tailed tit,0.751,13,18.18,
Wales,Torfaen,Dunnock,0.684,14,35.97,
Wales,Torfaen,Carrion crow,0.669,15,21.66,
Wales,Torfaen,Coal tit,0.565,16,28.46,
Wales,Torfaen,Greenfinch,0.375,17,11.86,
Wales,Torfaen,Wren,0.223,18,21.02,
Wales,Torfaen,Siskin,0.21,19,7.64,
Wales,Torfaen,Feral pigeon,0.172,20,6.37,
Wales,Torfaen,Nuthatch,0.153,21,9.55,
Wales,Torfaen,Song thrush,0.153,22,14.01,
Wales,Torfaen,Bullfinch,0.146,23,5.1,
Wales,Torfaen,Jay,0.07,24,5.1,
Wales,Torfaen,Great spotted woodpecker,0.064,25,6.37,
Wales,Torfaen,Redpoll,0.038,26,0.64,
Wales,Torfaen,Herring gull,0.032,27,1.91,
Wales,Torfaen,Sparrowhawk,0.032,28,3.18,
Wales,Torfaen,Blackcap,0.025,29,1.91,
Wales,Torfaen,Buzzard,0.025,30,1.27,
Wales,Torfaen,Common gull,0.019,31,1.27,
Wales,Torfaen,Goldcrest,0.019,32,1.91,
Wales,Torfaen,Yellowhammer,0.019,33,0.64,
Wales,Torfaen,Lesser spotted woodpecker,0.013,34,1.27,
Wales,Torfaen,Mallard,0.013,35,0.64,
Wales,Torfaen,Pied wagtail,0.013,36,1.27,
Wales,Torfaen,Chiffchaff,0.006,37,0.64,
Wales,Torfaen,Green woodpecker,0.006,38,0.64,
Wales,Torfaen,Grey heron,0.006,39,0.64,
Wales,Torfaen,Mistle thrush,0.006,40,0.64,
Wales,Torfaen,Treecreeper,0.006,41,0.64,
Wales,Torfaen,Barn owl,0,42,0,
Wales,Torfaen,Black headed gull,0,43,0,
Wales,Torfaen,Black redstart,0,44,0,
Wales,Torfaen,Brambling,0,45,0,
Wales,Torfaen,Corn bunting,0,46,0,
Wales,Torfaen,Fieldfare,0,47,0,
Wales,Torfaen,Great black backed gull,0,48,0,
Wales,Torfaen,Grey partridge,0,49,0,
Wales,Torfaen,Grey wagtail,0,50,0,
Wales,Torfaen,Hooded crow,0,51,0,
Wales,Torfaen,Kestrel,0,52,0,
Wales,Torfaen,Lapwing,0,53,0,
Wales,Torfaen,Lesser black backed gull,0,54,0,
Wales,Torfaen,Linnet,0,55,0,
Wales,Torfaen,Little owl,0,56,0,
Wales,Torfaen,Marsh tit,0,57,0,
Wales,Torfaen,Meadow pipit,0,58,0,
Wales,Torfaen,Moorhen,0,59,0,
Wales,Torfaen,Pheasant,0,60,0,
Wales,Torfaen,Raven,0,61,0,
Wales,Torfaen,Red Kite,0,62,0,
Wales,Torfaen,Red legged partridge,0,63,0,
Wales,Torfaen,Redwing,0,64,0,
Wales,Torfaen,Reed bunting,0,65,0,
Wales,Torfaen,Ring necked parakeet,0,66,0,
Wales,Torfaen,Rook,0,67,0,
Wales,Torfaen,Skylark,0,68,0,
Wales,Torfaen,Stock dove,0,69,0,
Wales,Torfaen,Tawny owl,0,70,0,
Wales,Torfaen,Tree sparrow,0,71,0,
Wales,Torfaen,Waxwing,0,72,0,
Wales,Torfaen,Willow tit,0,73,0,
NRO,Tyne and Wear,Starling,3.534,1,35.3,
NRO,Tyne and Wear,House sparrow,3.492,2,53.41,
NRO,Tyne and Wear,Blackbird,2.457,3,84.42,
NRO,Tyne and Wear,Blue tit,2,4,66.91,
NRO,Tyne and Wear,Woodpigeon,1.84,5,66.84,
NRO,Tyne and Wear,Goldfinch,1.318,6,24.16,
NRO,Tyne and Wear,Magpie,1.194,7,52.71,
NRO,Tyne and Wear,Collared dove,1.109,8,43.6,
NRO,Tyne and Wear,Feral pigeon,1.002,9,24.81,
NRO,Tyne and Wear,Great tit,0.838,10,38.08,
NRO,Tyne and Wear,Robin,0.793,11,61.53,
NRO,Tyne and Wear,Dunnock,0.674,12,37.76,
NRO,Tyne and Wear,Jackdaw,0.658,13,19.95,
NRO,Tyne and Wear,Chaffinch,0.631,14,24.47,
NRO,Tyne and Wear,Coal tit,0.553,15,28.87,
NRO,Tyne and Wear,Greenfinch,0.483,16,17.33,
NRO,Tyne and Wear,Carrion crow,0.433,17,17.84,
NRO,Tyne and Wear,Long tailed tit,0.344,18,8.44,
NRO,Tyne and Wear,Wren,0.173,19,15.04,
NRO,Tyne and Wear,Bullfinch,0.117,20,5.09,
NRO,Tyne and Wear,Tree sparrow,0.076,21,1.66,
NRO,Tyne and Wear,Siskin,0.075,22,2.34,
NRO,Tyne and Wear,Herring gull,0.074,23,2.86,
NRO,Tyne and Wear,Pheasant,0.066,24,2.8,
NRO,Tyne and Wear,Song thrush,0.066,25,5.32,
NRO,Tyne and Wear,Great spotted woodpecker,0.063,26,5.55,
NRO,Tyne and Wear,Common gull,0.06,27,2,
NRO,Tyne and Wear,Sparrowhawk,0.037,28,3.66,
NRO,Tyne and Wear,Black headed gull,0.025,29,0.69,
NRO,Tyne and Wear,Nuthatch,0.02,30,1.43,
NRO,Tyne and Wear,Blackcap,0.014,31,1.2,
NRO,Tyne and Wear,Reed bunting,0.013,32,0.69,
NRO,Tyne and Wear,Rook,0.012,33,0.46,
NRO,Tyne and Wear,Mistle thrush,0.01,34,0.74,
