Country,Region,Area,Species,Average,Rank,% of gardens,,,,,,
England,NRO,West Yorkshire,Waxwing,0.00,68,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Starling,19.09,1,89.8,,,,,,
Scotland,NSRO,Eilean Siar,House_Sparrow,11.82,2,82.2,,,,,,
Scotland,NSRO,Eilean Siar,Blackbird,4.07,3,98.2,,,,,,
Scotland,NSRO,Eilean Siar,Greenfinch,3.33,4,49.5,,,,,,
Scotland,NSRO,Eilean Siar,Chaffinch,1.72,5,39.4,,,,,,
Scotland,NSRO,Eilean Siar,Collared_Dove,1.44,6,38.9,,,,,,
Scotland,NSRO,Eilean Siar,Robin,1.23,7,87.2,,,,,,
Scotland,NSRO,Eilean Siar,Song_Thrush,1.13,8,69.1,,,,,,
Scotland,NSRO,Eilean Siar,Feral_pigeon,0.78,9,17.4,,,,,,
Scotland,NSRO,Eilean Siar,Woodpigeon,0.62,10,9.2,,,,,,
Scotland,NSRO,Eilean Siar,Goldfinch,0.58,11,14.7,,,,,,
Scotland,NSRO,Eilean Siar,Dunnock,0.52,12,30.3,,,,,,
Scotland,NSRO,Eilean Siar,Common_gull,0.49,13,20.3,,,,,,
Scotland,NSRO,Eilean Siar,Blue_Tit,0.46,14,14.7,,,,,,
Scotland,NSRO,Eilean Siar,Hooded_crow,0.45,15,26.1,,,,,,
Scotland,NSRO,Eilean Siar,Herring_gull,0.38,16,20.6,,,,,,
Scotland,NSRO,Eilean Siar,Wren,0.33,17,29.0,,,,,,
Scotland,NSRO,Eilean Siar,Coal_Tit,0.30,18,18.3,,,,,,
Scotland,NSRO,Eilean Siar,Carrion_crow,0.25,19,11.6,,,,,,
Scotland,NSRO,Eilean Siar,Redwing,0.20,20,14.5,,,,,,
Scotland,NSRO,Eilean Siar,Siskin,0.19,21,2.9,,,,,,
Scotland,NSRO,Eilean Siar,Rook,0.14,22,4.3,,,,,,
Scotland,NSRO,Eilean Siar,Pheasant,0.09,23,2.9,,,,,,
Scotland,NSRO,Eilean Siar,Raven,0.07,24,4.4,,,,,,
Scotland,NSRO,Eilean Siar,Buzzard,0.06,25,5.8,,,,,,
Scotland,NSRO,Eilean Siar,Reed_bunting,0.06,25,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Fieldfare,0.04,27,4.3,,,,,,
Scotland,NSRO,Eilean Siar,Redpoll,0.04,27,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Skylark,0.04,27,2.9,,,,,,
Scotland,NSRO,Eilean Siar,Great_black_backed_gull,0.03,30,1.5,,,,,,
Scotland,NSRO,Eilean Siar,Black_headed_gull,0.03,31,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Meadow_pipit,0.03,31,2.9,,,,,,
Scotland,NSRO,Eilean Siar,Great_Tit,0.02,33,1.8,,,,,,
Scotland,NSRO,Eilean Siar,Magpie,0.02,33,1.8,,,,,,
Scotland,NSRO,Eilean Siar,Blackcap,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Brambling,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Bullfinch,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Corn_bunting,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Grey_heron,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Kestrel,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Mallard,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Pied_wagtail,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Sparrowhawk,0.01,35,1.4,,,,,,
Scotland,NSRO,Eilean Siar,Barn_owl,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Black_redstart,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Chiffchaff,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Goldcrest,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Great_spotted_woodpecker,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Green_woodpecker,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Grey_partridge,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Grey_wagtail,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Jackdaw,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Jay,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Lapwing,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Lesser_black_backed_gull,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Lesser_spotted_woodpecker,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Linnet,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Little_owl,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Long_tailed_tit,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Marsh_tit,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Mistle_thrush,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Moorhen,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Nuthatch,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Red_kite,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Red_legged_partridge,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Ring_necked_parakeet,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Stock_dove,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Tawny_owl,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Tree_sparrow,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Treecreeper,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Waxwing,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Willow_tit,0.00,44,0.0,,,,,,
Scotland,NSRO,Eilean Siar,Yellowhammer,0.00,44,0.0,,,,,,
Scotland,NSRO,Highland,Chaffinch,11.29,1,90.6,,,,,,
Scotland,NSRO,Highland,House_Sparrow,5.07,2,67.5,,,,,,
Scotland,NSRO,Highland,Blackbird,3.93,3,95.7,,,,,,
Scotland,NSRO,Highland,Starling,3.58,4,43.3,,,,,,
Scotland,NSRO,Highland,Blue_Tit,2.34,5,75.1,,,,,,
Scotland,NSRO,Highland,Greenfinch,2.08,6,50.3,,,,,,
Scotland,NSRO,Highland,Robin,1.95,7,94.9,,,,,,
Scotland,NSRO,Highland,Coal_Tit,1.49,8,53.3,,,,,,
Scotland,NSRO,Highland,Great_Tit,1.46,9,55.1,,,,,,
Scotland,NSRO,Highland,Siskin,1.35,10,30.6,,,,,,
Scotland,NSRO,Highland,Dunnock,1.28,11,58.4,,,,,,
Scotland,NSRO,Highland,Goldfinch,1.27,12,28.8,,,,,,
Scotland,NSRO,Highland,Collared_Dove,0.85,13,35.7,,,,,,
Scotland,NSRO,Highland,Long_tailed_tit,0.69,14,12.9,,,,,,
Scotland,NSRO,Highland,Woodpigeon,0.62,15,25.5,,,,,,
Scotland,NSRO,Highland,Carrion_crow,0.57,16,19.5,,,,,,
Scotland,NSRO,Highland,Jackdaw,0.45,17,13.2,,,,,,
Scotland,NSRO,Highland,Song_Thrush,0.42,18,27.4,,,,,,
Scotland,NSRO,Highland,Feral_pigeon,0.39,19,9.5,,,,,,
Scotland,NSRO,Highland,Pheasant,0.26,20,11.4,,,,,,
Scotland,NSRO,Highland,Hooded_crow,0.25,21,13.0,,,,,,
Scotland,NSRO,Highland,Rook,0.25,22,5.6,,,,,,
Scotland,NSRO,Highland,Common_gull,0.24,23,6.4,,,,,,
Scotland,NSRO,Highland,Wren,0.24,24,17.0,,,,,,
Scotland,NSRO,Highland,Great_spotted_woodpecker,0.18,25,14.0,,,,,,
Scotland,NSRO,Highland,Yellowhammer,0.18,26,7.3,,,,,,
Scotland,NSRO,Highland,Tree_sparrow,0.18,27,4.5,,,,,,
Scotland,NSRO,Highland,Fieldfare,0.16,28,8.6,,,,,,
Scotland,NSRO,Highland,Redpoll,0.15,29,2.5,,,,,,
Scotland,NSRO,Highland,Herring_gull,0.12,30,5.5,,,,,,
Scotland,NSRO,Highland,Sparrowhawk,0.10,31,9.6,,,,,,
Scotland,NSRO,Highland,Redwing,0.09,32,4.3,,,,,,
Scotland,NSRO,Highland,Bullfinch,0.08,33,4.2,,,,,,
Scotland,NSRO,Highland,Brambling,0.07,34,4.4,,,,,,
Scotland,NSRO,Highland,Buzzard,0.06,35,5.0,,,,,,
Scotland,NSRO,Highland,Treecreeper,0.05,36,4.4,,,,,,
Scotland,NSRO,Highland,Reed_bunting,0.05,37,2.0,,,,,,
Scotland,NSRO,Highland,Mistle_thrush,0.03,38,2.7,,,,,,
Scotland,NSRO,Highland,Blackcap,0.03,39,2.4,,,,,,
Scotland,NSRO,Highland,Pied_wagtail,0.03,40,2.4,,,,,,
Scotland,NSRO,Highland,Red_legged_partridge,0.02,41,0.9,,,,,,
Scotland,NSRO,Highland,Black_headed_gull,0.02,42,0.9,,,,,,
Scotland,NSRO,Highland,Stock_dove,0.02,43,0.5,,,,,,
Scotland,NSRO,Highland,Goldcrest,0.01,44,1.2,,,,,,
Scotland,NSRO,Highland,Grey_partridge,0.01,45,0.2,,,,,,
Scotland,NSRO,Highland,Mallard,0.01,46,0.3,,,,,,
Scotland,NSRO,Highland,Red_kite,0.01,47,0.9,,,,,,
Scotland,NSRO,Highland,Grey_heron,0.01,48,0.9,,,,,,
Scotland,NSRO,Highland,Linnet,0.01,49,0.6,,,,,,
Scotland,NSRO,Highland,Grey_wagtail,0.01,50,0.4,,,,,,
Scotland,NSRO,Highland,Raven,0.01,50,0.3,,,,,,
Scotland,NSRO,Highland,Barn_owl,0.01,52,0.8,,,,,,
Scotland,NSRO,Highland,Corn_bunting,0.01,53,0.2,,,,,,
Scotland,NSRO,Highland,Great_black_backed_gull,0.01,54,0.3,,,,,,
Scotland,NSRO,Highland,Kestrel,0.01,54,0.7,,,,,,
Scotland,NSRO,Highland,Jay,0.00,56,0.3,,,,,,
Scotland,NSRO,Highland,Chiffchaff,0.00,57,0.2,,,,,,
Scotland,NSRO,Highland,Skylark,0.00,57,0.2,,,,,,
Scotland,NSRO,Highland,Moorhen,0.00,59,0.3,,,,,,
Scotland,NSRO,Highland,Meadow_pipit,0.00,60,0.3,,,,,,
Scotland,NSRO,Highland,Lesser_black_backed_gull,0.00,61,0.1,,,,,,
Scotland,NSRO,Highland,Tawny_owl,0.00,61,0.2,,,,,,
Scotland,NSRO,Highland,Magpie,0.00,63,0.1,,,,,,
Scotland,NSRO,Highland,Black_redstart,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Green_woodpecker,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Lapwing,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Lesser_spotted_woodpecker,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Little_owl,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Marsh_tit,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Nuthatch,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Ring_necked_parakeet,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Waxwing,0.00,64,0.0,,,,,,
Scotland,NSRO,Highland,Willow_tit,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Blue_Tit,2.91,1,91.0,,,,,,
England,SERO,Berkshire,Blackbird,2.72,2,95.8,,,,,,
England,SERO,Berkshire,Woodpigeon,2.55,3,82.0,,,,,,
England,SERO,Berkshire,House_Sparrow,2.03,4,47.0,,,,,,
England,SERO,Berkshire,Starling,1.82,5,43.6,,,,,,
England,SERO,Berkshire,Chaffinch,1.77,6,58.3,,,,,,
England,SERO,Berkshire,Robin,1.62,7,92.1,,,,,,
England,SERO,Berkshire,Great_Tit,1.57,8,66.3,,,,,,
England,SERO,Berkshire,Long_tailed_tit,1.12,9,34.1,,,,,,
England,SERO,Berkshire,Goldfinch,1.11,10,29.8,,,,,,
England,SERO,Berkshire,Collared_Dove,1.09,11,51.5,,,,,,
England,SERO,Berkshire,Dunnock,0.97,12,54.0,,,,,,
England,SERO,Berkshire,Magpie,0.97,13,51.7,,,,,,
England,SERO,Berkshire,Greenfinch,0.67,14,26.4,,,,,,
England,SERO,Berkshire,Coal_Tit,0.57,15,33.3,,,,,,
England,SERO,Berkshire,Feral_pigeon,0.47,16,16.7,,,,,,
England,SERO,Berkshire,Jackdaw,0.41,17,13.1,,,,,,
England,SERO,Berkshire,Carrion_crow,0.40,18,18.7,,,,,,
England,SERO,Berkshire,Song_Thrush,0.35,19,29.2,,,,,,
England,SERO,Berkshire,Great_spotted_woodpecker,0.22,20,18.3,,,,,,
England,SERO,Berkshire,Nuthatch,0.21,21,14.7,,,,,,
England,SERO,Berkshire,Wren,0.21,22,18.3,,,,,,
England,SERO,Berkshire,Blackcap,0.21,23,15.8,,,,,,
England,SERO,Berkshire,Jay,0.17,24,12.2,,,,,,
England,SERO,Berkshire,Ring_necked_parakeet,0.11,25,3.4,,,,,,
England,SERO,Berkshire,Pheasant,0.11,26,5.4,,,,,,
England,SERO,Berkshire,Pied_wagtail,0.11,27,9.1,,,,,,
England,SERO,Berkshire,Rook,0.10,28,2.7,,,,,,
England,SERO,Berkshire,Redwing,0.10,29,4.4,,,,,,
England,SERO,Berkshire,Redpoll,0.09,30,2.7,,,,,,
England,SERO,Berkshire,Red_kite,0.09,31,6.4,,,,,,
England,SERO,Berkshire,Siskin,0.08,32,3.7,,,,,,
England,SERO,Berkshire,Bullfinch,0.08,33,5.0,,,,,,
England,SERO,Berkshire,Fieldfare,0.08,34,3.9,,,,,,
England,SERO,Berkshire,Common_gull,0.08,35,2.0,,,,,,
England,SERO,Berkshire,Green_woodpecker,0.05,36,4.7,,,,,,
England,SERO,Berkshire,Mallard,0.04,37,0.6,,,,,,
England,SERO,Berkshire,Reed_bunting,0.04,38,1.6,,,,,,
England,SERO,Berkshire,Black_headed_gull,0.04,39,0.9,,,,,,
England,SERO,Berkshire,Moorhen,0.03,40,1.7,,,,,,
England,SERO,Berkshire,Tree_sparrow,0.03,40,1.3,,,,,,
England,SERO,Berkshire,Mistle_thrush,0.03,42,2.4,,,,,,
England,SERO,Berkshire,Lesser_spotted_woodpecker,0.03,43,2.3,,,,,,
England,SERO,Berkshire,Grey_wagtail,0.02,44,2.0,,,,,,
England,SERO,Berkshire,Brambling,0.02,45,1.6,,,,,,
England,SERO,Berkshire,Marsh_tit,0.02,46,1.5,,,,,,
England,SERO,Berkshire,Goldcrest,0.02,47,1.6,,,,,,
England,SERO,Berkshire,Stock_dove,0.02,48,1.0,,,,,,
England,SERO,Berkshire,Sparrowhawk,0.02,49,1.6,,,,,,
England,SERO,Berkshire,Treecreeper,0.01,50,1.1,,,,,,
England,SERO,Berkshire,Willow_tit,0.01,51,0.8,,,,,,
England,SERO,Berkshire,Herring_gull,0.01,52,0.2,,,,,,
England,SERO,Berkshire,Buzzard,0.01,53,0.7,,,,,,
England,SERO,Berkshire,Grey_heron,0.01,54,0.8,,,,,,
England,SERO,Berkshire,Linnet,0.00,55,0.4,,,,,,
England,SERO,Berkshire,Kestrel,0.00,56,0.5,,,,,,
England,SERO,Berkshire,Yellowhammer,0.00,57,0.2,,,,,,
England,SERO,Berkshire,Red_legged_partridge,0.00,58,0.2,,,,,,
England,SERO,Berkshire,Chiffchaff,0.00,59,0.2,,,,,,
England,SERO,Berkshire,Raven,0.00,60,0.1,,,,,,
England,SERO,Berkshire,Corn_bunting,0.00,61,0.0,,,,,,
England,SERO,Berkshire,Great_black_backed_gull,0.00,62,0.0,,,,,,
England,SERO,Berkshire,Barn_owl,0.00,63,0.0,,,,,,
England,SERO,Berkshire,Black_redstart,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Grey_partridge,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Hooded_crow,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Lapwing,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Lesser_black_backed_gull,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Little_owl,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Meadow_pipit,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Skylark,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Tawny_owl,0.00,64,0.0,,,,,,
England,SERO,Berkshire,Waxwing,0.00,64,0.0,,,,,,
England,SERO,Buckinghamshire,Blackbird,3.13,1,97.5,,,,,,
England,SERO,Buckinghamshire,Starling,2.74,2,51.3,,,,,,
England,SERO,Buckinghamshire,House_Sparrow,2.70,3,56.7,,,,,,
England,SERO,Buckinghamshire,Blue_Tit,2.65,4,88.9,,,,,,
England,SERO,Buckinghamshire,Chaffinch,2.25,5,68.2,,,,,,
England,SERO,Buckinghamshire,Woodpigeon,2.17,6,74.2,,,,,,
England,SERO,Buckinghamshire,Robin,1.60,7,91.4,,,,,,
England,SERO,Buckinghamshire,Great_Tit,1.38,8,61.5,,,,,,
England,SERO,Buckinghamshire,Dunnock,1.26,9,62.2,,,,,,
England,SERO,Buckinghamshire,Goldfinch,1.23,10,33.6,,,,,,
England,SERO,Buckinghamshire,Collared_Dove,1.21,11,54.9,,,,,,
England,SERO,Buckinghamshire,Magpie,0.95,12,49.6,,,,,,
England,SERO,Buckinghamshire,Long_tailed_tit,0.92,13,29.6,,,,,,
England,SERO,Buckinghamshire,Greenfinch,0.86,14,31.9,,,,,,
England,SERO,Buckinghamshire,Jackdaw,0.51,15,16.7,,,,,,
England,SERO,Buckinghamshire,Carrion_crow,0.45,16,21.1,,,,,,
England,SERO,Buckinghamshire,Coal_Tit,0.41,17,25.7,,,,,,
England,SERO,Buckinghamshire,Song_Thrush,0.34,18,29.2,,,,,,
England,SERO,Buckinghamshire,Feral_pigeon,0.30,19,11.3,,,,,,
England,SERO,Buckinghamshire,Wren,0.24,20,22.0,,,,,,
England,SERO,Buckinghamshire,Great_spotted_woodpecker,0.17,21,14.7,,,,,,
England,SERO,Buckinghamshire,Blackcap,0.16,22,12.0,,,,,,
England,SERO,Buckinghamshire,Pheasant,0.15,23,7.1,,,,,,
England,SERO,Buckinghamshire,Red_kite,0.13,24,8.2,,,,,,
England,SERO,Buckinghamshire,Pied_wagtail,0.12,25,9.5,,,,,,
England,SERO,Buckinghamshire,Bullfinch,0.11,26,6.2,,,,,,
England,SERO,Buckinghamshire,Common_gull,0.10,27,2.6,,,,,,
England,SERO,Buckinghamshire,Fieldfare,0.09,28,4.8,,,,,,
England,SERO,Buckinghamshire,Nuthatch,0.09,29,6.7,,,,,,
England,SERO,Buckinghamshire,Jay,0.08,30,6.3,,,,,,
England,SERO,Buckinghamshire,Redwing,0.08,31,3.2,,,,,,
England,SERO,Buckinghamshire,Rook,0.07,32,2.5,,,,,,
England,SERO,Buckinghamshire,Mallard,0.06,33,1.0,,,,,,
England,SERO,Buckinghamshire,Green_woodpecker,0.04,34,4.1,,,,,,
England,SERO,Buckinghamshire,Black_headed_gull,0.04,35,1.0,,,,,,
England,SERO,Buckinghamshire,Reed_bunting,0.04,36,1.8,,,,,,
England,SERO,Buckinghamshire,Moorhen,0.03,37,1.9,,,,,,
England,SERO,Buckinghamshire,Redpoll,0.03,38,1.0,,,,,,
England,SERO,Buckinghamshire,Tree_sparrow,0.03,39,1.3,,,,,,
England,SERO,Buckinghamshire,Mistle_thrush,0.03,40,2.1,,,,,,
England,SERO,Buckinghamshire,Siskin,0.03,41,1.3,,,,,,
England,SERO,Buckinghamshire,Marsh_tit,0.02,42,1.7,,,,,,
England,SERO,Buckinghamshire,Grey_wagtail,0.02,43,1.8,,,,,,
England,SERO,Buckinghamshire,Sparrowhawk,0.02,44,1.9,,,,,,
England,SERO,Buckinghamshire,Ring_necked_parakeet,0.02,45,0.8,,,,,,
England,SERO,Buckinghamshire,Lesser_spotted_woodpecker,0.01,46,1.3,,,,,,
England,SERO,Buckinghamshire,Brambling,0.01,47,0.9,,,,,,
England,SERO,Buckinghamshire,Yellowhammer,0.01,48,0.7,,,,,,
England,SERO,Buckinghamshire,Goldcrest,0.01,49,1.0,,,,,,
England,SERO,Buckinghamshire,Willow_tit,0.01,50,0.8,,,,,,
England,SERO,Buckinghamshire,Stock_dove,0.01,51,0.6,,,,,,
England,SERO,Buckinghamshire,Grey_heron,0.01,52,0.6,,,,,,
England,SERO,Buckinghamshire,Kestrel,0.01,53,0.6,,,,,,
England,SERO,Buckinghamshire,Buzzard,0.01,54,0.4,,,,,,
England,SERO,Buckinghamshire,Herring_gull,0.00,55,0.1,,,,,,
England,SERO,Buckinghamshire,Treecreeper,0.00,56,0.3,,,,,,
England,SERO,Buckinghamshire,Red_legged_partridge,0.00,57,0.2,,,,,,
England,SERO,Buckinghamshire,Chiffchaff,0.00,58,0.2,,,,,,
England,SERO,Buckinghamshire,Linnet,0.00,59,0.1,,,,,,
England,SERO,Buckinghamshire,Corn_bunting,0.00,60,0.1,,,,,,
England,SERO,Buckinghamshire,Raven,0.00,61,0.0,,,,,,
England,SERO,Buckinghamshire,Barn_owl,0.00,62,0.0,,,,,,
England,SERO,Buckinghamshire,Black_redstart,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Great_black_backed_gull,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Grey_partridge,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Hooded_crow,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Lapwing,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Lesser_black_backed_gull,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Little_owl,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Meadow_pipit,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Skylark,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Tawny_owl,0.00,63,0.0,,,,,,
England,SERO,Buckinghamshire,Waxwing,0.00,63,0.0,,,,,,
England,SERO,East Sussex,House_Sparrow,3.33,1,63.5,,,,,,
England,SERO,East Sussex,Blue_Tit,3.13,2,86.9,,,,,,
England,SERO,East Sussex,Starling,2.67,3,51.2,,,,,,
England,SERO,East Sussex,Blackbird,2.67,4,94.4,,,,,,
England,SERO,East Sussex,Woodpigeon,2.00,5,71.4,,,,,,
England,SERO,East Sussex,Chaffinch,1.62,6,53.0,,,,,,
England,SERO,East Sussex,Robin,1.47,7,86.3,,,,,,
England,SERO,East Sussex,Great_Tit,1.43,8,56.2,,,,,,
England,SERO,East Sussex,Collared_Dove,1.31,9,56.7,,,,,,
England,SERO,East Sussex,Magpie,1.00,10,50.4,,,,,,
England,SERO,East Sussex,Dunnock,1.00,11,53.0,,,,,,
England,SERO,East Sussex,Long_tailed_tit,0.87,12,25.7,,,,,,
England,SERO,East Sussex,Greenfinch,0.83,13,29.6,,,,,,
England,SERO,East Sussex,Goldfinch,0.76,14,21.9,,,,,,
England,SERO,East Sussex,Feral_pigeon,0.73,15,19.5,,,,,,
England,SERO,East Sussex,Song_Thrush,0.61,16,47.8,,,,,,
England,SERO,East Sussex,Carrion_crow,0.61,17,28.0,,,,,,
England,SERO,East Sussex,Jackdaw,0.60,18,18.6,,,,,,
England,SERO,East Sussex,Coal_Tit,0.49,19,28.0,,,,,,
England,SERO,East Sussex,Wren,0.31,20,27.2,,,,,,
England,SERO,East Sussex,Common_gull,0.27,21,8.2,,,,,,
England,SERO,East Sussex,Nuthatch,0.27,22,18.5,,,,,,
England,SERO,East Sussex,Herring_gull,0.22,23,9.1,,,,,,
England,SERO,East Sussex,Great_spotted_woodpecker,0.21,24,16.9,,,,,,
England,SERO,East Sussex,Pied_wagtail,0.16,25,12.4,,,,,,
England,SERO,East Sussex,Pheasant,0.16,26,7.5,,,,,,
England,SERO,East Sussex,Jay,0.11,27,8.2,,,,,,
England,SERO,East Sussex,Bullfinch,0.11,28,6.0,,,,,,
England,SERO,East Sussex,Redwing,0.11,29,3.8,,,,,,
England,SERO,East Sussex,Rook,0.10,30,2.9,,,,,,
England,SERO,East Sussex,Blackcap,0.08,31,6.6,,,,,,
England,SERO,East Sussex,Fieldfare,0.06,32,2.7,,,,,,
England,SERO,East Sussex,Moorhen,0.05,33,2.9,,,,,,
England,SERO,East Sussex,Tree_sparrow,0.04,34,1.8,,,,,,
England,SERO,East Sussex,Siskin,0.04,35,1.8,,,,,,
England,SERO,East Sussex,Marsh_tit,0.04,36,2.9,,,,,,
England,SERO,East Sussex,Mallard,0.04,37,0.7,,,,,,
England,SERO,East Sussex,Mistle_thrush,0.04,37,3.2,,,,,,
England,SERO,East Sussex,Black_headed_gull,0.03,39,1.2,,,,,,
England,SERO,East Sussex,Green_woodpecker,0.03,40,2.9,,,,,,
England,SERO,East Sussex,Grey_wagtail,0.03,41,2.4,,,,,,
England,SERO,East Sussex,Redpoll,0.02,42,0.9,,,,,,
England,SERO,East Sussex,Lesser_spotted_woodpecker,0.02,43,1.9,,,,,,
England,SERO,East Sussex,Treecreeper,0.02,44,1.7,,,,,,
England,SERO,East Sussex,Willow_tit,0.02,45,1.4,,,,,,
England,SERO,East Sussex,Stock_dove,0.02,46,1.0,,,,,,
England,SERO,East Sussex,Sparrowhawk,0.02,47,1.8,,,,,,
England,SERO,East Sussex,Reed_bunting,0.02,48,0.8,,,,,,
England,SERO,East Sussex,Goldcrest,0.02,49,1.4,,,,,,
England,SERO,East Sussex,Grey_heron,0.01,50,1.1,,,,,,
England,SERO,East Sussex,Chiffchaff,0.01,51,0.7,,,,,,
England,SERO,East Sussex,Kestrel,0.01,52,0.6,,,,,,
England,SERO,East Sussex,Yellowhammer,0.00,53,0.3,,,,,,
England,SERO,East Sussex,Red_legged_partridge,0.00,54,0.2,,,,,,
England,SERO,East Sussex,Buzzard,0.00,55,0.3,,,,,,
England,SERO,East Sussex,Brambling,0.00,56,0.2,,,,,,
England,SERO,East Sussex,Barn_owl,0.00,57,0.3,,,,,,
England,SERO,East Sussex,Linnet,0.00,58,0.2,,,,,,
England,SERO,East Sussex,Ring_necked_parakeet,0.00,59,0.1,,,,,,
England,SERO,East Sussex,Raven,0.00,60,0.1,,,,,,
England,SERO,East Sussex,Great_black_backed_gull,0.00,61,0.1,,,,,,
England,SERO,East Sussex,Black_redstart,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Corn_bunting,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Grey_partridge,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Hooded_crow,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Lapwing,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Lesser_black_backed_gull,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Little_owl,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Meadow_pipit,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Red_kite,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Skylark,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Tawny_owl,0.00,62,0.0,,,,,,
England,SERO,East Sussex,Waxwing,0.00,62,0.0,,,,,,
England,SERO,Greater London,Woodpigeon,2.79,1,82.8,,,,,,
England,SERO,Greater London,Starling,2.53,2,51.0,,,,,,
England,SERO,Greater London,House_Sparrow,2.51,3,46.0,,,,,,
England,SERO,Greater London,Blue_Tit,2.30,4,82.7,,,,,,
England,SERO,Greater London,Blackbird,1.99,5,89.9,,,,,,
England,SERO,Greater London,Feral_pigeon,1.48,6,35.0,,,,,,
England,SERO,Greater London,Robin,1.38,7,86.6,,,,,,
