Country,Region,Area,Species,Average,Rank,% of gardens,,,,,,,,,,,,,
England,NRO,County Durham,Rook,0.122,29,4.27,,,,,,,,,,,,,
England,NRO,County Durham,Redpoll,0.100,30,2.22,,,,,,,,,,,,,
England,NRO,County Durham,Sparrowhawk,0.059,31,5.77,,,,,,,,,,,,,
England,NRO,County Durham,Yellowhammer,0.054,32,2.05,,,,,,,,,,,,,
England,NRO,County Durham,Willow_tit,0.051,33,3.47,,,,,,,,,,,,,
England,NRO,County Durham,Treecreeper,0.047,34,4.44,,,,,,,,,,,,,
England,NRO,County Durham,Herring_gull,0.041,35,1.69,,,,,,,,,,,,,
England,NRO,County Durham,Reed_bunting,0.034,36,1.42,,,,,,,,,,,,,
England,NRO,County Durham,Black_headed_gull,0.031,37,0.71,,,,,,,,,,,,,
England,NRO,County Durham,Fieldfare,0.025,38,1.33,,,,,,,,,,,,,
England,NRO,County Durham,Jay,0.024,39,1.87,,,,,,,,,,,,,
England,NRO,County Durham,Moorhen,0.024,39,1.24,,,,,,,,,,,,,
England,NRO,County Durham,Marsh_tit,0.023,41,1.60,,,,,,,,,,,,,
England,NRO,County Durham,Pied_wagtail,0.021,42,1.78,,,,,,,,,,,,,
England,NRO,County Durham,Lesser_spotted_woodpecker,0.020,43,1.60,,,,,,,,,,,,,
England,NRO,County Durham,Redwing,0.019,44,0.80,,,,,,,,,,,,,
England,NRO,County Durham,Goldcrest,0.014,45,1.33,,,,,,,,,,,,,
England,NRO,County Durham,Mistle_thrush,0.013,46,1.24,,,,,,,,,,,,,
England,NRO,County Durham,Blackcap,0.012,47,0.80,,,,,,,,,,,,,
England,NRO,County Durham,Kestrel,0.010,48,0.98,,,,,,,,,,,,,
England,NRO,County Durham,Grey_wagtail,0.008,49,0.62,,,,,,,,,,,,,
England,NRO,County Durham,Waxwing,0.005,50,0.36,,,,,,,,,,,,,
England,NRO,County Durham,Chiffchaff,0.004,51,0.27,,,,,,,,,,,,,
England,NRO,County Durham,Mallard,0.004,51,0.27,,,,,,,,,,,,,
England,NRO,County Durham,Red_kite,0.003,53,0.27,,,,,,,,,,,,,
England,NRO,County Durham,Green_woodpecker,0.003,54,0.27,,,,,,,,,,,,,
England,NRO,County Durham,Linnet,0.003,54,0.18,,,,,,,,,,,,,
England,NRO,County Durham,Raven,0.003,54,0.18,,,,,,,,,,,,,
England,NRO,County Durham,Stock_dove,0.003,54,0.18,,,,,,,,,,,,,
England,NRO,County Durham,Tawny_owl,0.003,54,0.27,,,,,,,,,,,,,
England,NRO,County Durham,Grey_partridge,0.002,59,0.09,,,,,,,,,,,,,
England,NRO,County Durham,Buzzard,0.002,60,0.18,,,,,,,,,,,,,
England,NRO,County Durham,Grey_heron,0.002,60,0.18,,,,,,,,,,,,,
England,NRO,County Durham,Red_legged_partridge,0.002,60,0.09,,,,,,,,,,,,,
England,NRO,County Durham,Barn_owl,0.001,63,0.09,,,,,,,,,,,,,
England,NRO,County Durham,Corn_bunting,0.001,63,0.09,,,,,,,,,,,,,
England,NRO,County Durham,Meadow_pipit,0.001,63,0.09,,,,,,,,,,,,,
England,NRO,County Durham,Black_redstart,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,County Durham,Great_black_backed_gull,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,County Durham,Hooded_crow,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,County Durham,Lapwing,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,County Durham,Lesser_black_backed_gull,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,County Durham,Little_owl,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,County Durham,Ring_necked_parakeet,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,County Durham,Skylark,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,Cumbria,Starling,5.402,1,58.91,,,,,,,,,,,,,
England,NRO,Cumbria,House_Sparrow,5.236,2,71.33,,,,,,,,,,,,,
England,NRO,Cumbria,Chaffinch,4.634,3,82.12,,,,,,,,,,,,,
England,NRO,Cumbria,Blue_Tit,3.871,4,90.59,,,,,,,,,,,,,
England,NRO,Cumbria,Blackbird,3.787,5,97.30,,,,,,,,,,,,,
England,NRO,Cumbria,Great_Tit,1.784,6,65.26,,,,,,,,,,,,,
England,NRO,Cumbria,Robin,1.677,7,92.19,,,,,,,,,,,,,
England,NRO,Cumbria,Goldfinch,1.504,8,34.68,,,,,,,,,,,,,
England,NRO,Cumbria,Jackdaw,1.457,9,36.24,,,,,,,,,,,,,
England,NRO,Cumbria,Coal_Tit,1.435,10,63.04,,,,,,,,,,,,,
England,NRO,Cumbria,Long_tailed_tit,1.360,11,26.93,,,,,,,,,,,,,
England,NRO,Cumbria,Dunnock,1.270,12,61.15,,,,,,,,,,,,,
England,NRO,Cumbria,Collared_Dove,1.260,13,52.81,,,,,,,,,,,,,
England,NRO,Cumbria,Woodpigeon,1.011,14,41.65,,,,,,,,,,,,,
England,NRO,Cumbria,Greenfinch,0.833,15,30.88,,,,,,,,,,,,,
England,NRO,Cumbria,Carrion_crow,0.650,16,23.74,,,,,,,,,,,,,
England,NRO,Cumbria,Tree_sparrow,0.525,17,11.36,,,,,,,,,,,,,
England,NRO,Cumbria,Feral_pigeon,0.405,18,11.80,,,,,,,,,,,,,
England,NRO,Cumbria,Magpie,0.404,19,23.55,,,,,,,,,,,,,
England,NRO,Cumbria,Pheasant,0.333,20,15.96,,,,,,,,,,,,,
England,NRO,Cumbria,Rook,0.316,21,7.73,,,,,,,,,,,,,
England,NRO,Cumbria,Siskin,0.315,22,11.50,,,,,,,,,,,,,
England,NRO,Cumbria,Great_spotted_woodpecker,0.305,23,23.23,,,,,,,,,,,,,
England,NRO,Cumbria,Brambling,0.293,24,10.18,,,,,,,,,,,,,
England,NRO,Cumbria,Wren,0.277,25,23.52,,,,,,,,,,,,,
England,NRO,Cumbria,Nuthatch,0.246,26,17.99,,,,,,,,,,,,,
England,NRO,Cumbria,Song_Thrush,0.233,27,18.28,,,,,,,,,,,,,
England,NRO,Cumbria,Bullfinch,0.208,28,10.18,,,,,,,,,,,,,
England,NRO,Cumbria,Common_gull,0.170,29,4.26,,,,,,,,,,,,,
England,NRO,Cumbria,Black_headed_gull,0.161,30,4.08,,,,,,,,,,,,,
England,NRO,Cumbria,Redpoll,0.141,31,4.27,,,,,,,,,,,,,
England,NRO,Cumbria,Yellowhammer,0.117,32,4.59,,,,,,,,,,,,,
England,NRO,Cumbria,Treecreeper,0.077,33,7.00,,,,,,,,,,,,,
England,NRO,Cumbria,Fieldfare,0.072,34,2.47,,,,,,,,,,,,,
England,NRO,Cumbria,Jay,0.071,35,4.62,,,,,,,,,,,,,
England,NRO,Cumbria,Sparrowhawk,0.068,36,6.46,,,,,,,,,,,,,
England,NRO,Cumbria,Pied_wagtail,0.067,37,5.12,,,,,,,,,,,,,
England,NRO,Cumbria,Herring_gull,0.062,38,2.33,,,,,,,,,,,,,
England,NRO,Cumbria,Mallard,0.059,39,1.08,,,,,,,,,,,,,
England,NRO,Cumbria,Buzzard,0.042,40,3.59,,,,,,,,,,,,,
England,NRO,Cumbria,Goldcrest,0.041,41,3.63,,,,,,,,,,,,,
England,NRO,Cumbria,Reed_bunting,0.041,42,1.71,,,,,,,,,,,,,
England,NRO,Cumbria,Stock_dove,0.033,43,1.57,,,,,,,,,,,,,
England,NRO,Cumbria,Mistle_thrush,0.033,44,2.47,,,,,,,,,,,,,
England,NRO,Cumbria,Blackcap,0.032,45,2.78,,,,,,,,,,,,,
England,NRO,Cumbria,Redwing,0.030,46,0.99,,,,,,,,,,,,,
England,NRO,Cumbria,Marsh_tit,0.027,47,2.11,,,,,,,,,,,,,
England,NRO,Cumbria,Lesser_spotted_woodpecker,0.022,48,1.97,,,,,,,,,,,,,
England,NRO,Cumbria,Waxwing,0.017,49,0.40,,,,,,,,,,,,,
England,NRO,Cumbria,Grey_heron,0.016,50,1.62,,,,,,,,,,,,,
England,NRO,Cumbria,Moorhen,0.016,51,0.81,,,,,,,,,,,,,
England,NRO,Cumbria,Kestrel,0.015,52,1.53,,,,,,,,,,,,,
England,NRO,Cumbria,Red_legged_partridge,0.013,53,0.54,,,,,,,,,,,,,
England,NRO,Cumbria,Grey_wagtail,0.011,54,0.94,,,,,,,,,,,,,
England,NRO,Cumbria,Raven,0.009,55,0.58,,,,,,,,,,,,,
England,NRO,Cumbria,Green_woodpecker,0.008,56,0.81,,,,,,,,,,,,,
England,NRO,Cumbria,Linnet,0.007,57,0.49,,,,,,,,,,,,,
England,NRO,Cumbria,Willow_tit,0.007,58,0.63,,,,,,,,,,,,,
England,NRO,Cumbria,Tawny_owl,0.005,59,0.49,,,,,,,,,,,,,
England,NRO,Cumbria,Chiffchaff,0.003,60,0.22,,,,,,,,,,,,,
England,NRO,Cumbria,Barn_owl,0.003,61,0.31,,,,,,,,,,,,,
England,NRO,Cumbria,Grey_partridge,0.003,62,0.13,,,,,,,,,,,,,
England,NRO,Cumbria,Little_owl,0.001,63,0.09,,,,,,,,,,,,,
England,NRO,Cumbria,Meadow_pipit,0.000,64,0.04,,,,,,,,,,,,,
England,NRO,Cumbria,Red_kite,0.000,64,0.04,,,,,,,,,,,,,
England,NRO,Cumbria,Black_redstart,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,Cumbria,Corn_bunting,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,Cumbria,Great_black_backed_gull,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,Cumbria,Hooded_crow,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,Cumbria,Lapwing,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,Cumbria,Lesser_black_backed_gull,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,Cumbria,Ring_necked_parakeet,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,Cumbria,Skylark,0.000,66,0.00,,,,,,,,,,,,,
England,NRO,East Yorkshire,House_Sparrow,6.738,1,80.23,,,,,,,,,,,,,
England,NRO,East Yorkshire,Starling,5.699,2,64.14,,,,,,,,,,,,,
England,NRO,East Yorkshire,Blackbird,4.510,3,97.53,,,,,,,,,,,,,
England,NRO,East Yorkshire,Blue_Tit,2.240,4,79.10,,,,,,,,,,,,,
England,NRO,East Yorkshire,Woodpigeon,1.995,5,70.94,,,,,,,,,,,,,
England,NRO,East Yorkshire,Collared_Dove,1.914,6,71.23,,,,,,,,,,,,,
England,NRO,East Yorkshire,Goldfinch,1.790,7,36.60,,,,,,,,,,,,,
England,NRO,East Yorkshire,Chaffinch,1.719,8,51.38,,,,,,,,,,,,,
England,NRO,East Yorkshire,Dunnock,1.419,9,61.96,,,,,,,,,,,,,
England,NRO,East Yorkshire,Robin,1.223,10,80.82,,,,,,,,,,,,,
England,NRO,East Yorkshire,Great_Tit,1.179,11,52.90,,,,,,,,,,,,,
England,NRO,East Yorkshire,Tree_sparrow,0.920,12,14.61,,,,,,,,,,,,,
England,NRO,East Yorkshire,Long_tailed_tit,0.851,13,20.16,,,,,,,,,,,,,
England,NRO,East Yorkshire,Greenfinch,0.767,14,28.92,,,,,,,,,,,,,
England,NRO,East Yorkshire,Coal_Tit,0.640,15,38.02,,,,,,,,,,,,,
England,NRO,East Yorkshire,Feral_pigeon,0.590,16,17.97,,,,,,,,,,,,,
England,NRO,East Yorkshire,Carrion_crow,0.501,17,20.33,,,,,,,,,,,,,
England,NRO,East Yorkshire,Magpie,0.400,18,24.13,,,,,,,,,,,,,
England,NRO,East Yorkshire,Wren,0.350,19,28.63,,,,,,,,,,,,,
England,NRO,East Yorkshire,Common_gull,0.340,20,6.56,,,,,,,,,,,,,
England,NRO,East Yorkshire,Pheasant,0.275,21,14.23,,,,,,,,,,,,,
England,NRO,East Yorkshire,Jackdaw,0.270,22,10.25,,,,,,,,,,,,,
England,NRO,East Yorkshire,Song_Thrush,0.224,23,16.98,,,,,,,,,,,,,
England,NRO,East Yorkshire,Rook,0.218,24,5.32,,,,,,,,,,,,,
England,NRO,East Yorkshire,Black_headed_gull,0.123,25,2.87,,,,,,,,,,,,,
England,NRO,East Yorkshire,Great_spotted_woodpecker,0.112,26,10.10,,,,,,,,,,,,,
England,NRO,East Yorkshire,Bullfinch,0.097,27,5.15,,,,,,,,,,,,,
England,NRO,East Yorkshire,Mallard,0.094,28,1.56,,,,,,,,,,,,,
England,NRO,East Yorkshire,Moorhen,0.093,29,4.23,,,,,,,,,,,,,
England,NRO,East Yorkshire,Brambling,0.075,30,2.45,,,,,,,,,,,,,
England,NRO,East Yorkshire,Yellowhammer,0.069,31,2.40,,,,,,,,,,,,,
England,NRO,East Yorkshire,Sparrowhawk,0.067,32,6.56,,,,,,,,,,,,,
England,NRO,East Yorkshire,Pied_wagtail,0.046,33,3.49,,,,,,,,,,,,,
England,NRO,East Yorkshire,Reed_bunting,0.043,34,1.93,,,,,,,,,,,,,
England,NRO,East Yorkshire,Herring_gull,0.036,35,1.25,,,,,,,,,,,,,
England,NRO,East Yorkshire,Siskin,0.035,36,1.56,,,,,,,,,,,,,
England,NRO,East Yorkshire,Redwing,0.034,37,0.99,,,,,,,,,,,,,
England,NRO,East Yorkshire,Stock_dove,0.031,38,1.56,,,,,,,,,,,,,
England,NRO,East Yorkshire,Mistle_thrush,0.023,39,1.93,,,,,,,,,,,,,
England,NRO,East Yorkshire,Goldcrest,0.021,40,1.82,,,,,,,,,,,,,
England,NRO,East Yorkshire,Fieldfare,0.020,41,1.04,,,,,,,,,,,,,
England,NRO,East Yorkshire,Marsh_tit,0.014,42,0.94,,,,,,,,,,,,,
England,NRO,East Yorkshire,Treecreeper,0.014,43,1.35,,,,,,,,,,,,,
England,NRO,East Yorkshire,Blackcap,0.012,44,1.09,,,,,,,,,,,,,
England,NRO,East Yorkshire,Lesser_spotted_woodpecker,0.011,45,0.99,,,,,,,,,,,,,
England,NRO,East Yorkshire,Grey_wagtail,0.010,46,0.78,,,,,,,,,,,,,
England,NRO,East Yorkshire,Barn_owl,0.009,47,0.94,,,,,,,,,,,,,
England,NRO,East Yorkshire,Kestrel,0.009,48,0.94,,,,,,,,,,,,,
England,NRO,East Yorkshire,Red_legged_partridge,0.007,49,0.31,,,,,,,,,,,,,
England,NRO,East Yorkshire,Tawny_owl,0.005,50,0.52,,,,,,,,,,,,,
England,NRO,East Yorkshire,Willow_tit,0.005,51,0.47,,,,,,,,,,,,,
England,NRO,East Yorkshire,Buzzard,0.005,52,0.36,,,,,,,,,,,,,
England,NRO,East Yorkshire,Chiffchaff,0.005,53,0.42,,,,,,,,,,,,,
England,NRO,East Yorkshire,Nuthatch,0.004,54,0.31,,,,,,,,,,,,,
England,NRO,East Yorkshire,Redpoll,0.003,55,0.16,,,,,,,,,,,,,
England,NRO,East Yorkshire,Waxwing,0.003,55,0.21,,,,,,,,,,,,,
England,NRO,East Yorkshire,Green_woodpecker,0.002,57,0.21,,,,,,,,,,,,,
England,NRO,East Yorkshire,Linnet,0.002,57,0.21,,,,,,,,,,,,,
England,NRO,East Yorkshire,Grey_partridge,0.002,59,0.10,,,,,,,,,,,,,
England,NRO,East Yorkshire,Grey_heron,0.002,60,0.16,,,,,,,,,,,,,
England,NRO,East Yorkshire,Jay,0.002,61,0.16,,,,,,,,,,,,,
England,NRO,East Yorkshire,Little_owl,0.001,62,0.10,,,,,,,,,,,,,
England,NRO,East Yorkshire,Raven,0.001,62,0.10,,,,,,,,,,,,,
England,NRO,East Yorkshire,Corn_bunting,0.001,64,0.05,,,,,,,,,,,,,
England,NRO,East Yorkshire,Meadow_pipit,0.001,64,0.05,,,,,,,,,,,,,
England,NRO,East Yorkshire,Red_kite,0.001,64,0.05,,,,,,,,,,,,,
England,NRO,East Yorkshire,Black_redstart,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,East Yorkshire,Great_black_backed_gull,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,East Yorkshire,Hooded_crow,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,East Yorkshire,Lapwing,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,East Yorkshire,Lesser_black_backed_gull,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,East Yorkshire,Ring_necked_parakeet,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,East Yorkshire,Skylark,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,Greater Manchester,House_Sparrow,3.935,1,63.79,,,,,,,,,,,,,
England,NRO,Greater Manchester,Starling,3.454,2,46.19,,,,,,,,,,,,,
England,NRO,Greater Manchester,Blackbird,2.819,3,93.83,,,,,,,,,,,,,
England,NRO,Greater Manchester,Blue_Tit,2.652,4,85.76,,,,,,,,,,,,,
England,NRO,Greater Manchester,Woodpigeon,1.508,5,63.15,,,,,,,,,,,,,
England,NRO,Greater Manchester,Goldfinch,1.449,6,30.86,,,,,,,,,,,,,
England,NRO,Greater Manchester,Magpie,1.415,7,63.08,,,,,,,,,,,,,
England,NRO,Greater Manchester,Long_tailed_tit,1.343,8,32.24,,,,,,,,,,,,,
England,NRO,Greater Manchester,Collared_Dove,1.328,9,55.83,,,,,,,,,,,,,
England,NRO,Greater Manchester,Robin,1.326,10,83.72,,,,,,,,,,,,,
England,NRO,Greater Manchester,Great_Tit,1.308,11,56.50,,,,,,,,,,,,,
England,NRO,Greater Manchester,Feral_pigeon,1.180,12,28.62,,,,,,,,,,,,,
England,NRO,Greater Manchester,Dunnock,0.933,13,50.09,,,,,,,,,,,,,
England,NRO,Greater Manchester,Chaffinch,0.845,14,34.73,,,,,,,,,,,,,
England,NRO,Greater Manchester,Coal_Tit,0.806,15,43.64,,,,,,,,,,,,,
England,NRO,Greater Manchester,Greenfinch,0.598,16,20.63,,,,,,,,,,,,,
England,NRO,Greater Manchester,Carrion_crow,0.332,17,15.92,,,,,,,,,,,,,
England,NRO,Greater Manchester,Jackdaw,0.326,18,10.68,,,,,,,,,,,,,
England,NRO,Greater Manchester,Song_Thrush,0.269,19,20.63,,,,,,,,,,,,,
England,NRO,Greater Manchester,Bullfinch,0.258,20,12.24,,,,,,,,,,,,,
England,NRO,Greater Manchester,Wren,0.254,21,21.70,,,,,,,,,,,,,
England,NRO,Greater Manchester,Nuthatch,0.164,22,11.36,,,,,,,,,,,,,
England,NRO,Greater Manchester,Jay,0.141,23,9.42,,,,,,,,,,,,,
England,NRO,Greater Manchester,Common_gull,0.112,24,2.54,,,,,,,,,,,,,
England,NRO,Greater Manchester,Great_spotted_woodpecker,0.108,25,9.38,,,,,,,,,,,,,
England,NRO,Greater Manchester,Mistle_thrush,0.073,26,5.23,,,,,,,,,,,,,
England,NRO,Greater Manchester,Tree_sparrow,0.064,27,1.77,,,,,,,,,,,,,
England,NRO,Greater Manchester,Redwing,0.063,28,1.68,,,,,,,,,,,,,
England,NRO,Greater Manchester,Redpoll,0.058,29,1.53,,,,,,,,,,,,,
England,NRO,Greater Manchester,Black_headed_gull,0.046,30,1.46,,,,,,,,,,,,,
England,NRO,Greater Manchester,Siskin,0.043,31,1.86,,,,,,,,,,,,,
England,NRO,Greater Manchester,Reed_bunting,0.042,32,1.71,,,,,,,,,,,,,
England,NRO,Greater Manchester,Goldcrest,0.038,33,3.41,,,,,,,,,,,,,
England,NRO,Greater Manchester,Pied_wagtail,0.038,34,2.90,,,,,,,,,,,,,
England,NRO,Greater Manchester,Sparrowhawk,0.034,35,3.37,,,,,,,,,,,,,
England,NRO,Greater Manchester,Blackcap,0.031,36,2.63,,,,,,,,,,,,,
England,NRO,Greater Manchester,Mallard,0.029,37,0.67,,,,,,,,,,,,,
England,NRO,Greater Manchester,Pheasant,0.029,38,1.77,,,,,,,,,,,,,
England,NRO,Greater Manchester,Waxwing,0.026,39,0.22,,,,,,,,,,,,,
England,NRO,Greater Manchester,Fieldfare,0.026,40,1.12,,,,,,,,,,,,,
England,NRO,Greater Manchester,Rook,0.025,41,1.05,,,,,,,,,,,,,
England,NRO,Greater Manchester,Moorhen,0.022,42,1.32,,,,,,,,,,,,,
England,NRO,Greater Manchester,Brambling,0.020,43,0.83,,,,,,,,,,,,,
England,NRO,Greater Manchester,Grey_heron,0.018,44,1.84,,,,,,,,,,,,,
England,NRO,Greater Manchester,Treecreeper,0.018,45,1.57,,,,,,,,,,,,,
England,NRO,Greater Manchester,Grey_wagtail,0.017,46,1.55,,,,,,,,,,,,,
England,NRO,Greater Manchester,Lesser_spotted_woodpecker,0.013,47,1.17,,,,,,,,,,,,,
England,NRO,Greater Manchester,Stock_dove,0.009,48,0.47,,,,,,,,,,,,,
England,NRO,Greater Manchester,Herring_gull,0.009,49,0.45,,,,,,,,,,,,,
England,NRO,Greater Manchester,Willow_tit,0.007,50,0.54,,,,,,,,,,,,,
England,NRO,Greater Manchester,Kestrel,0.006,51,0.61,,,,,,,,,,,,,
England,NRO,Greater Manchester,Marsh_tit,0.006,52,0.43,,,,,,,,,,,,,
England,NRO,Greater Manchester,Buzzard,0.005,53,0.43,,,,,,,,,,,,,
England,NRO,Greater Manchester,Raven,0.004,54,0.22,,,,,,,,,,,,,
England,NRO,Greater Manchester,Chiffchaff,0.002,55,0.18,,,,,,,,,,,,,
England,NRO,Greater Manchester,Yellowhammer,0.002,56,0.13,,,,,,,,,,,,,
England,NRO,Greater Manchester,Tawny_owl,0.001,57,0.13,,,,,,,,,,,,,
England,NRO,Greater Manchester,Green_woodpecker,0.001,58,0.13,,,,,,,,,,,,,
England,NRO,Greater Manchester,Linnet,0.001,59,0.09,,,,,,,,,,,,,
England,NRO,Greater Manchester,Barn_owl,0.001,60,0.09,,,,,,,,,,,,,
England,NRO,Greater Manchester,Corn_bunting,0.000,61,0.04,,,,,,,,,,,,,
England,NRO,Greater Manchester,Grey_partridge,0.000,61,0.02,,,,,,,,,,,,,
England,NRO,Greater Manchester,Lapwing,0.000,63,0.02,,,,,,,,,,,,,
England,NRO,Greater Manchester,Great_black_backed_gull,0.000,64,0.02,,,,,,,,,,,,,
England,NRO,Greater Manchester,Meadow_pipit,0.000,64,0.02,,,,,,,,,,,,,
England,NRO,Greater Manchester,Red_kite,0.000,64,0.02,,,,,,,,,,,,,
England,NRO,Greater Manchester,Black_redstart,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,Greater Manchester,Hooded_crow,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,Greater Manchester,Lesser_black_backed_gull,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,Greater Manchester,Little_owl,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,Greater Manchester,Red_legged_partridge,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,Greater Manchester,Ring_necked_parakeet,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,Greater Manchester,Skylark,0.000,67,0.00,,,,,,,,,,,,,
England,NRO,Lancashire,Starling,6.998,1,67.17,,,,,,,,,,,,,
England,NRO,Lancashire,House_Sparrow,3.743,2,66.22,,,,,,,,,,,,,
England,NRO,Lancashire,Blackbird,3.385,3,96.17,,,,,,,,,,,,,
England,NRO,Lancashire,Blue_Tit,2.938,4,86.42,,,,,,,,,,,,,
England,NRO,Lancashire,Chaffinch,1.875,5,54.34,,,,,,,,,,,,,
England,NRO,Lancashire,Goldfinch,1.536,6,34.74,,,,,,,,,,,,,
England,NRO,Lancashire,Long_tailed_tit,1.524,7,31.73,,,,,,,,,,,,,
England,NRO,Lancashire,Collared_Dove,1.506,8,63.21,,,,,,,,,,,,,
England,NRO,Lancashire,Robin,1.466,9,87.98,,,,,,,,,,,,,
England,NRO,Lancashire,Great_Tit,1.462,10,60.02,,,,,,,,,,,,,
England,NRO,Lancashire,Woodpigeon,1.117,11,49.36,,,,,,,,,,,,,
England,NRO,Lancashire,Dunnock,1.050,12,54.37,,,,,,,,,,,,,
England,NRO,Lancashire,Magpie,0.913,13,46.22,,,,,,,,,,,,,
England,NRO,Lancashire,Coal_Tit,0.892,14,46.37,,,,,,,,,,,,,
England,NRO,Lancashire,Feral_pigeon,0.809,15,21.07,,,,,,,,,,,,,
England,NRO,Lancashire,Greenfinch,0.732,16,25.72,,,,,,,,,,,,,
England,NRO,Lancashire,Jackdaw,0.408,17,13.40,,,,,,,,,,,,,
England,NRO,Lancashire,Carrion_crow,0.399,18,17.49,,,,,,,,,,,,,
England,NRO,Lancashire,Wren,0.294,19,25.88,,,,,,,,,,,,,
England,NRO,Lancashire,Song_Thrush,0.273,20,21.73,,,,,,,,,,,,,
England,NRO,Lancashire,Common_gull,0.243,21,5.69,,,,,,,,,,,,,
England,NRO,Lancashire,Pheasant,0.225,22,10.18,,,,,,,,,,,,,
England,NRO,Lancashire,Bullfinch,0.198,23,9.15,,,,,,,,,,,,,
England,NRO,Lancashire,Tree_sparrow,0.194,24,4.22,,,,,,,,,,,,,
England,NRO,Lancashire,Nuthatch,0.169,25,11.71,,,,,,,,,,,,,
England,NRO,Lancashire,Great_spotted_woodpecker,0.158,26,13.21,,,,,,,,,,,,,
England,NRO,Lancashire,Black_headed_gull,0.150,27,3.39,,,,,,,,,,,,,
England,NRO,Lancashire,Jay,0.126,28,8.39,,,,,,,,,,,,,
England,NRO,Lancashire,Brambling,0.109,29,3.99,,,,,,,,,,,,,
England,NRO,Lancashire,Pied_wagtail,0.103,30,7.95,,,,,,,,,,,,,
England,NRO,Lancashire,Mallard,0.087,31,1.84,,,,,,,,,,,,,
England,NRO,Lancashire,Fieldfare,0.083,32,2.52,,,,,,,,,,,,,
England,NRO,Lancashire,Redwing,0.073,33,1.68,,,,,,,,,,,,,
England,NRO,Lancashire,Rook,0.069,34,2.41,,,,,,,,,,,,,
England,NRO,Lancashire,Moorhen,0.058,35,3.28,,,,,,,,,,,,,
England,NRO,Lancashire,Siskin,0.052,36,2.44,,,,,,,,,,,,,
England,NRO,Lancashire,Reed_bunting,0.047,37,2.33,,,,,,,,,,,,,
England,NRO,Lancashire,Herring_gull,0.046,38,1.63,,,,,,,,,,,,,
England,NRO,Lancashire,Sparrowhawk,0.045,39,4.32,,,,,,,,,,,,,
England,NRO,Lancashire,Mistle_thrush,0.041,40,2.99,,,,,,,,,,,,,
England,NRO,Lancashire,Redpoll,0.038,41,1.23,,,,,,,,,,,,,
England,NRO,Lancashire,Goldcrest,0.037,42,3.22,,,,,,,,,,,,,
England,NRO,Lancashire,Treecreeper,0.031,43,2.80,,,,,,,,,,,,,
England,NRO,Lancashire,Blackcap,0.029,44,2.36,,,,,,,,,,,,,
England,NRO,Lancashire,Grey_wagtail,0.024,45,2.15,,,,,,,,,,,,,
England,NRO,Lancashire,Grey_heron,0.016,46,1.57,,,,,,,,,,,,,
England,NRO,Lancashire,Lesser_spotted_woodpecker,0.013,47,1.15,,,,,,,,,,,,,
England,NRO,Lancashire,Kestrel,0.012,48,1.23,,,,,,,,,,,,,
England,NRO,Lancashire,Stock_dove,0.012,49,0.63,,,,,,,,,,,,,
England,NRO,Lancashire,Buzzard,0.010,50,0.84,,,,,,,,,,,,,
England,NRO,Lancashire,Marsh_tit,0.010,51,0.71,,,,,,,,,,,,,
England,NRO,Lancashire,Red_legged_partridge,0.009,52,0.34,,,,,,,,,,,,,
England,NRO,Lancashire,Waxwing,0.005,53,0.13,,,,,,,,,,,,,
England,NRO,Lancashire,Green_woodpecker,0.004,54,0.39,,,,,,,,,,,,,
England,NRO,Lancashire,Barn_owl,0.004,55,0.37,,,,,,,,,,,,,
England,NRO,Lancashire,Tawny_owl,0.003,56,0.34,,,,,,,,,,,,,
England,NRO,Lancashire,Yellowhammer,0.003,57,0.24,,,,,,,,,,,,,
England,NRO,Lancashire,Willow_tit,0.003,58,0.24,,,,,,,,,,,,,
England,NRO,Lancashire,Raven,0.003,59,0.16,,,,,,,,,,,,,
England,NRO,Lancashire,Linnet,0.002,60,0.18,,,,,,,,,,,,,
