"ID","Name","Latitude","Longitude","Region","Country","Continent"
"354008","TYN-Y-RHOS HALL (354008)","52.9147","-3.0814","","ENGLAND","EUROPE"
"354009","TYSELEY (354009)","52.4477","-1.8410","","ENGLAND","EUROPE"
"354010","TYWYN (354010)","52.5867","-4.0860","","WALES","EUROPE"
"354011","UBBERLEY (354011)","53.0110","-2.1285","","ENGLAND","EUROPE"
"354012","UDDINGSTON (354012)","55.8157","-4.0778","","SCOTLAND","EUROPE"
"354013","UGBROOKE HOUSE (354013)","50.5899","-3.5952","","ENGLAND","EUROPE"
"354014","UIG YOUTH HOSTEL (354014)","57.5846","-6.3508","","SCOTLAND","EUROPE"
"354015","ULLAPOOL YOUTH HOSTEL (354015)","57.8971","-5.1567","","SCOTLAND","EUROPE"
"354016","ULLSWATER (354016)","54.5453","-2.9511","","ENGLAND","EUROPE"
"354017","ULVERSTON (354017)","54.1950","-3.0913","","ENGLAND","EUROPE"
"354018","UNDERCLIFFE (354018)","53.8113","-1.7292","","ENGLAND","EUROPE"
"354019","UNST AIRPORT (354019)","60.7480","-0.8475","","SCOTLAND","EUROPE"
"354020","UNSWORTH (354020)","53.5624","-2.2765","","ENGLAND","EUROPE"
"354021","UPPER EASTERN GREEN (354021)","52.4176","-1.5889","","ENGLAND","EUROPE"
"354022","UPPER GORNAL (354022)","52.5294","-2.1182","","ENGLAND","EUROPE"
"354023","UPPER HAUGH (354023)","53.4728","-1.3588","","ENGLAND","EUROPE"
"354024","UPPER LOCH TORRIDON (354024)","57.5458","-5.5837","","SCOTLAND","EUROPE"
"354025","UPPER MINETY (354025)","51.6157","-1.9858","","ENGLAND","EUROPE"
"354026","UPPER STOKE (354026)","52.4169","-1.4855","","ENGLAND","EUROPE"
"354027","UPPER WITTON (354027)","52.5296","-1.8758","","ENGLAND","EUROPE"
"354028","UPPERMILL (354028)","53.5515","-2.0068","","ENGLAND","EUROPE"
"354029","UPPINGHAM (354029)","52.5909","-0.7169","","ENGLAND","EUROPE"
"354030","UPTON (HAMPSHIRE) (354030)","51.2958","-1.4807","","ENGLAND","EUROPE"
"354031","UPTON (MERSEYSIDE) (354031)","53.3863","-3.0973","","ENGLAND","EUROPE"
"354032","UPTON GARDENS (354032)","51.7092","-4.8659","","WALES","EUROPE"
"354033","UPTON HOUSE (354033)","52.1064","-1.4634","","ENGLAND","EUROPE"
"354034","UPTON SNODSBURY (354034)","52.1870","-2.0874","","ENGLAND","EUROPE"
"354035","UPTON UPON SEVERN (354035)","52.0650","-2.2160","","ENGLAND","EUROPE"
"354036","URMSTON (354036)","53.4485","-2.3733","","ENGLAND","EUROPE"
"354037","USK (354037)","51.7049","-2.9022","","WALES","EUROPE"
"354038","UTLEY (354038)","53.8820","-1.9217","","ENGLAND","EUROPE"
"354039","UTTOXETER RACECOURSE (354039)","52.8917","-1.8473","","ENGLAND","EUROPE"
"354040","UXBRIDGE (354040)","51.5481","-0.4781","","ENGLAND","EUROPE"
"354041","VAUXHALL (354041)","52.4922","-1.8721","","ENGLAND","EUROPE"
"354042","VEDDW HOUSE GARDEN DEVAUDEN (354042)","51.6886","-2.7362","","WALES","EUROPE"
"354043","VENTNOR (354043)","50.5950","-1.2046","","ENGLAND","EUROPE"
"354044","VENTNOR BOTANIC GARDENS (354044)","50.5874","-1.2300","","ENGLAND","EUROPE"
"354045","WADDESDON MANOR (354045)","51.8419","-0.9286","","ENGLAND","EUROPE"
"354046","WADEBRIDGE (354046)","50.5162","-4.8353","","ENGLAND","EUROPE"
"354047","WADHURST (354047)","51.0613","0.3396","","ENGLAND","EUROPE"
"354048","WADSLEY (354048)","53.4133","-1.5221","","ENGLAND","EUROPE"
"354049","WAINHOUSE CORNER (354049)","50.7299","-4.5776","","ENGLAND","EUROPE"
"354050","WAKE GREEN (354050)","52.4412","-1.8846","","ENGLAND","EUROPE"
"354051","WAKEHURST PLACE (354051)","51.0710","-0.0980","","ENGLAND","EUROPE"
"354052","WALCOT (354052)","52.9002","-0.4248","","ENGLAND","EUROPE"
"354053","WALDERTON (354053)","50.8903","-0.8765","","ENGLAND","EUROPE"
"354054","WALES NATIONAL VELODROME (354054)","51.5724","-2.9572","","WALES","EUROPE"
"354055","WALKDEN (354055)","53.5236","-2.3977","","ENGLAND","EUROPE"
"354056","WALKER (354056)","54.9745","-1.5518","","ENGLAND","EUROPE"
"354057","WALKLEY (354057)","53.3958","-1.4986","","ENGLAND","EUROPE"
"354058","WALL HEATH (354058)","52.5063","-2.1779","","ENGLAND","EUROPE"
"354059","WALLASEY (354059)","53.4263","-3.0648","","ENGLAND","EUROPE"
"354060","WALLINGFORD (354060)","51.5983","-1.1272","","ENGLAND","EUROPE"
"354061","WALLINGTON HEATH (354061)","52.6220","-2.0022","","ENGLAND","EUROPE"
"354062","WALLISDOWN (354062)","50.7473","-1.9125","","ENGLAND","EUROPE"
"354063","WALLSEND (354063)","54.9914","-1.5278","","ENGLAND","EUROPE"
"354064","WALMER CASTLE GARDEN (354064)","51.1927","1.3933","","ENGLAND","EUROPE"
"354065","WALMERSLEY (354065)","53.6202","-2.2973","","ENGLAND","EUROPE"
"354066","WALMLEY (354066)","52.5387","-1.8026","","ENGLAND","EUROPE"
"354067","WALSALL F.C. (354067)","52.5659","-1.9814","","ENGLAND","EUROPE"
"354068","WALSALL WOOD (354068)","52.6298","-1.9303","","ENGLAND","EUROPE"
"354069","WALSGRAVE ON SOWE (354069)","52.4248","-1.4425","","ENGLAND","EUROPE"
"354070","WALTHAM ABBEY (354070)","51.6846","0.0043","","ENGLAND","EUROPE"
"354071","WALTHAMSTOW (354071)","51.5901","-0.0198","","ENGLAND","EUROPE"
"354072","WALTON HALL GARDENS (354072)","53.3513","-2.5976","","ENGLAND","EUROPE"
"354073","WALTON ON THE NAZE (354073)","51.8477","1.2695","","ENGLAND","EUROPE"
"354074","WALTON-ON-THAMES (354074)","51.3875","-0.4152","","ENGLAND","EUROPE"
"354075","WANDSWORTH (354075)","51.4571","-0.2044","","ENGLAND","EUROPE"
"354076","WANLOCKHEAD YOUTH HOSTEL (354076)","55.4031","-3.7775","","SCOTLAND","EUROPE"
"354077","WANTAGE (354077)","51.5884","-1.4250","","ENGLAND","EUROPE"
"354078","WARBURTON GREEN (354078)","53.3636","-2.3103","","ENGLAND","EUROPE"
"354079","WARD END (354079)","52.4927","-1.8204","","ENGLAND","EUROPE"
"354080","WARDLEY (354080)","53.5189","-2.3606","","ENGLAND","EUROPE"
"354081","WARE (354081)","51.8100","-0.0266","","ENGLAND","EUROPE"
"354082","WAREHAM (354082)","50.6891","-2.1096","","ENGLAND","EUROPE"
"354083","WAREHORNE (354083)","51.0574","0.8403","","ENGLAND","EUROPE"
"354084","WARESLEY (354084)","52.1738","-0.1729","","ENGLAND","EUROPE"
"354085","WARK (354085)","55.0877","-2.2194","","ENGLAND","EUROPE"
"354086","WARKLEIGH (354086)","50.9895","-3.9378","","ENGLAND","EUROPE"
"354087","WARLEY (354087)","52.4707","-1.9952","","ENGLAND","EUROPE"
"354088","WARLINGHAM (354088)","51.3088","-0.0543","","ENGLAND","EUROPE"
"354089","WARMLEY HILL (354089)","51.4600","-2.4915","","ENGLAND","EUROPE"
"354090","WARMSWORTH (354090)","53.4984","-1.1813","","ENGLAND","EUROPE"
"354091","WARWICK RACECOURSE (354091)","52.2792","-1.5962","","ENGLAND","EUROPE"
"354092","WASHINGTON (354092)","54.8973","-1.5158","","ENGLAND","EUROPE"
"354093","WAST WATER YOUTH HOSTEL (354093)","54.4275","-3.3186","","ENGLAND","EUROPE"
"354094","WATER EATON (354094)","51.9863","-0.7219","","ENGLAND","EUROPE"
"354095","WATERLOO (MERSEYSIDE) (354095)","53.4743","-3.0288","","ENGLAND","EUROPE"
"354096","WATERLOO (POOLE) (354096)","50.7448","-1.9851","","ENGLAND","EUROPE"
"354097","WATERLOOVILLE (354097)","50.8898","-1.0273","","ENGLAND","EUROPE"
"354098","WATERMOUTH CASTLE (354098)","51.2111","-4.0643","","ENGLAND","EUROPE"
"354099","WATERPERRY (354099)","51.7477","-1.0930","","ENGLAND","EUROPE"
"354100","WATERSHEDDINGS (354100)","53.5537","-2.0772","","ENGLAND","EUROPE"
"354101","WATFORD (HERTFORDSHIRE) (354101)","51.6561","-0.3888","","ENGLAND","EUROPE"
"354102","WATFORD (NORTHAMPTONSHIRE) (354102)","52.3144","-1.1150","","ENGLAND","EUROPE"
"354103","WATFORD F.C. (354103)","51.6488","-0.4001","","ENGLAND","EUROPE"
"354104","WATH UPON DEARNE (354104)","53.5013","-1.3403","","ENGLAND","EUROPE"
"354105","WATLINGTON (354105)","51.6446","-1.0090","","ENGLAND","EUROPE"
"354106","WATTON (354106)","52.5705","0.8297","","ENGLAND","EUROPE"
"354107","WAVERTREE (354107)","53.3986","-2.9256","","ENGLAND","EUROPE"
"354108","WEDMORE (354108)","51.2283","-2.8098","","ENGLAND","EUROPE"
"354109","WEDNESBURY (354109)","52.5526","-2.0206","","ENGLAND","EUROPE"
"354110","WEETWOOD (354110)","53.8313","-1.5876","","ENGLAND","EUROPE"
"354111","WELBOURN (354111)","53.0751","-0.5572","","ENGLAND","EUROPE"
"354112","WELLBANK (354112)","56.5244","-2.8581","","SCOTLAND","EUROPE"
"354113","WELLINGTON (354113)","50.9781","-3.2232","","ENGLAND","EUROPE"
"354114","WELLS GREEN (354114)","52.4488","-1.7894","","ENGLAND","EUROPE"
"354115","WELLS-NEXT-THE-SEA (354115)","52.9543","0.8507","","ENGLAND","EUROPE"
"354116","WELSH BICKNOR YOUTH HOSTEL (354116)","51.8547","-2.5912","","ENGLAND","EUROPE"
"354117","WELSH MOTOR SPORTS CENTRE (354117)","51.7044","-4.3128","","WALES","EUROPE"
"354118","WELWYN (354118)","51.8324","-0.2108","","ENGLAND","EUROPE"
"354119","WELWYN GARDEN CITY (354119)","51.8027","-0.2071","","ENGLAND","EUROPE"
"354120","WEM (354120)","52.8533","-2.7253","","ENGLAND","EUROPE"
"354121","WEMBLEY (354121)","51.5501","-0.3033","","ENGLAND","EUROPE"
"354122","WEMBURY (354122)","50.3170","-4.0850","","ENGLAND","EUROPE"
"354123","WENDOVER (354123)","51.7615","-0.7382","","ENGLAND","EUROPE"
"354124","WENTWORTH CLUB (354124)","51.3930","-0.5964","","ENGLAND","EUROPE"
"354125","WEOLEY CASTLE (354125)","52.4413","-1.9685","","ENGLAND","EUROPE"
"354126","WERGS (354126)","52.6047","-2.1844","","ENGLAND","EUROPE"
"354127","WEST BRIDGFORD (354127)","52.9354","-1.1325","","ENGLAND","EUROPE"
"354128","WEST BROMWICH ALBION F.C. (354128)","52.5089","-1.9642","","ENGLAND","EUROPE"
"354129","WEST BYFLEET (354129)","51.3363","-0.5018","","ENGLAND","EUROPE"
"354130","WEST DEAN GARDENS (354130)","50.9051","-0.7734","","ENGLAND","EUROPE"
"354131","WEST DERBY (354131)","53.4308","-2.9086","","ENGLAND","EUROPE"
"354132","WEST DIDSBURY (354132)","53.4219","-2.2511","","ENGLAND","EUROPE"
"354133","WEST GINGE (354133)","51.5770","-1.3611","","ENGLAND","EUROPE"
"354134","WEST GORTON (354134)","53.4692","-2.2018","","ENGLAND","EUROPE"
"354135","WEST GREEN HOUSE (354135)","51.2964","-0.9283","","ENGLAND","EUROPE"
"354136","WEST GRINSTEAD (354136)","50.9779","-0.3232","","ENGLAND","EUROPE"
"354137","WEST HAM UNITED F.C. (354137)","51.5313","0.0397","","ENGLAND","EUROPE"
"354138","WEST HEATH (354138)","52.3964","-1.9564","","ENGLAND","EUROPE"
"354139","WEST HOWE (354139)","50.7579","-1.9245","","ENGLAND","EUROPE"
"354140","WEST KILBRIDE (354140)","55.6952","-4.8559","","SCOTLAND","EUROPE"
"354141","WEST KIRBY (354141)","53.3722","-3.1830","","ENGLAND","EUROPE"
"354142","WEST LANGWELL (354142)","58.0496","-4.2050","","SCOTLAND","EUROPE"
"354143","WEST LAVINGTON (354143)","51.2759","-1.9901","","ENGLAND","EUROPE"
"354144","WEST LOCH ROAG (354144)","58.2474","-6.9363","","SCOTLAND","EUROPE"
"354145","WEST LOCH TARBERT (354145)","57.9237","-6.9077","","SCOTLAND","EUROPE"
"354146","WEST MERSEA (354146)","51.7772","0.9305","","ENGLAND","EUROPE"
"354147","WEST OGWELL (354147)","50.5169","-3.6652","","ENGLAND","EUROPE"
"354148","WEST WALTON (354148)","52.6995","0.1788","","ENGLAND","EUROPE"
"354149","WEST WOODLANDS (354149)","51.1937","-2.3171","","ENGLAND","EUROPE"
"354150","WEST WYCOMBE PARK (354150)","51.6388","-0.8050","","ENGLAND","EUROPE"
"354151","WESTBURY (SHROPSHIRE) (354151)","52.6785","-2.9499","","ENGLAND","EUROPE"
"354152","WESTBURY (WILTSHIRE) (354152)","51.2562","-2.1844","","ENGLAND","EUROPE"
"354153","WESTBURY COURT GARDEN (354153)","51.8184","-2.4081","","ENGLAND","EUROPE"
"354154","WESTBURY ON TRYM (354154)","51.4920","-2.6185","","ENGLAND","EUROPE"
"354155","WESTERHAM (354155)","51.2655","0.0742","","ENGLAND","EUROPE"
"354156","WESTERHOPE (354156)","54.9961","-1.7108","","ENGLAND","EUROPE"
"354157","WESTHALL (354157)","57.3288","-2.5402","","SCOTLAND","EUROPE"
"354158","WESTHILL (354158)","57.1557","-2.2755","","SCOTLAND","EUROPE"
"354159","WESTHOUGHTON (354159)","53.5487","-2.5245","","ENGLAND","EUROPE"
"354160","WESTMINSTER (354160)","51.4982","-0.1323","","ENGLAND","EUROPE"
"354161","WESTON COYNEY (354161)","52.9919","-2.0972","","ENGLAND","EUROPE"
"354162","WESTON PARK (354162)","52.6895","-2.2845","","ENGLAND","EUROPE"
"354163","WESTONBIRT - THE NATIONAL ARBORETUM (354163)","51.6072","-2.2145","","ENGLAND","EUROPE"
"354164","WESTON-SUPER-MARE (354164)","51.3470","-2.9759","","ENGLAND","EUROPE"
"354165","WESTRAY AIRFIELD (354165)","59.3506","-2.9475","","SCOTLAND","EUROPE"
"354166","WESTVILLE (354166)","53.0225","-1.2210","","ENGLAND","EUROPE"
"354167","WESTWOOD MANOR (354167)","51.3262","-2.2709","","ENGLAND","EUROPE"
"354168","WETHERBY (354168)","53.9268","-1.3833","","ENGLAND","EUROPE"
"354169","WETHERBY RACECOURSE (354169)","53.9320","-1.3581","","ENGLAND","EUROPE"
"354170","WEYBRIDGE (354170)","51.3692","-0.4577","","ENGLAND","EUROPE"
"354171","WHALEY BRIDGE (354171)","53.3288","-1.9807","","ENGLAND","EUROPE"
"354172","WHALLEY (354172)","53.8224","-2.4062","","ENGLAND","EUROPE"
"354173","WHALLEY RANGE (354173)","53.4475","-2.2546","","ENGLAND","EUROPE"
"354174","WHALSAY AIRPORT (354174)","60.3725","-0.9324","","SCOTLAND","EUROPE"
"354175","WHEATHILL YOUTH HOSTEL (354175)","52.4310","-2.5606","","ENGLAND","EUROPE"
"354176","WHEELDALE YOUTH HOSTEL (354176)","54.3739","-0.7443","","ENGLAND","EUROPE"
"354177","WHEELGATE PARK FARNSFIELD (354177)","53.1126","-1.0708","","ENGLAND","EUROPE"
"354178","WHELDALE (354178)","53.7303","-1.3158","","ENGLAND","EUROPE"
"354179","WHELLEY (354179)","53.5561","-2.6138","","ENGLAND","EUROPE"
"354180","WHICHFORD (354180)","52.0090","-1.5401","","ENGLAND","EUROPE"
"354181","WHICKHAM (354181)","54.9440","-1.6730","","ENGLAND","EUROPE"
"354182","WHICKHAM THORNS OUTDOOR CENTRE (354182)","54.9508","-1.6611","","ENGLAND","EUROPE"
"354183","WHIRLOW (354183)","53.3424","-1.5252","","ENGLAND","EUROPE"
"354184","WHISTON (354184)","53.4090","-1.3179","","ENGLAND","EUROPE"
"354185","WHISTON CROSS (354185)","53.4122","-2.7969","","ENGLAND","EUROPE"
"354186","WHITBURN (354186)","55.8677","-3.6811","","SCOTLAND","EUROPE"
"354187","WHITBY YOUTH HOSTEL (354187)","54.4876","-0.6061","","ENGLAND","EUROPE"
"354188","WHITCHURCH (BUCKINGHAMSHIRE) (354188)","51.8783","-0.8341","","ENGLAND","EUROPE"
"354189","WHITCHURCH (CARDIFF) (354189)","51.5123","-3.2168","","WALES","EUROPE"
"354190","WHITCHURCH (HAMPSHIRE) (354190)","51.2293","-1.3338","","ENGLAND","EUROPE"
"354191","WHITCHURCH (SHROPSHIRE) (354191)","52.9684","-2.6807","","ENGLAND","EUROPE"
"354192","WHITECOTE (354192)","53.8210","-1.6379","","ENGLAND","EUROPE"
"354193","WHITECROOK (354193)","55.9035","-4.4011","","SCOTLAND","EUROPE"
"354194","WHITEFIELD (354194)","53.5519","-2.2978","","ENGLAND","EUROPE"
"354195","WHITEHEAD (354195)","54.7529","-5.7180","","NORTHERN IRELAND","EUROPE"
"354196","WHITEHOUSE COMMON (354196)","52.5735","-1.8028","","ENGLAND","EUROPE"
"354197","WHITEINCH (354197)","55.8793","-4.3478","","SCOTLAND","EUROPE"
"354198","WHITEMOOR (354198)","52.9747","-1.1813","","ENGLAND","EUROPE"
"354199","WHITEPARK BAY YOUTH HOSTEL (354199)","55.2327","-6.4140","","NORTHERN IRELAND","EUROPE"
"354200","WHITHORN (354200)","54.7347","-4.4136","","SCOTLAND","EUROPE"
"354201","WHITING BAY YOUTH HOSTEL (354201)","55.4764","-5.1004","","SCOTLAND","EUROPE"
"354202","WHITKIRK (354202)","53.7981","-1.4522","","ENGLAND","EUROPE"
"354203","WHITLAND (354203)","51.8189","-4.6116","","WALES","EUROPE"
"354204","WHITLEIGH (354204)","50.4181","-4.1494","","ENGLAND","EUROPE"
"354205","WHITLEY BAY (354205)","55.0463","-1.4497","","ENGLAND","EUROPE"
"354206","WHITMORE HALL (354206)","52.9755","-2.2750","","ENGLAND","EUROPE"
"354207","WHITSAND BAY (354207)","50.3338","-4.2750","","ENGLAND","EUROPE"
"354208","WHITSBURY (354208)","50.9699","-1.8166","","ENGLAND","EUROPE"
"354209","WHITTLESEY (354209)","52.5592","-0.1252","","ENGLAND","EUROPE"
"354210","WHITWAY (354210)","51.3324","-1.3414","","ENGLAND","EUROPE"
"354211","WHITWORTH (354211)","53.6602","-2.1710","","ENGLAND","EUROPE"
"354212","WIBSEY (354212)","53.7689","-1.7829","","ENGLAND","EUROPE"
"354213","WICK (BOURNEMOUTH) (354213)","50.7260","-1.7845","","ENGLAND","EUROPE"
"354214","WICK (HIGHLAND) (354214)","58.4392","-3.0922","","SCOTLAND","EUROPE"
"354215","WICK AIRPORT (354215)","58.4565","-3.0883","","SCOTLAND","EUROPE"
"354216","WICKERSLEY (354216)","53.4228","-1.2742","","ENGLAND","EUROPE"
"354217","WICKFORD (354217)","51.6109","0.5223","","ENGLAND","EUROPE"
"354218","WICKSTEED PARK (354218)","52.3815","-0.7062","","ENGLAND","EUROPE"
"354219","WIDDRINGTON (354219)","55.2561","-1.5948","","ENGLAND","EUROPE"
"354220","WIDE FIRTH (354220)","59.0220","-3.0308","","SCOTLAND","EUROPE"
"354221","WIDECOMBE IN THE MOOR (354221)","50.5745","-3.8110","","ENGLAND","EUROPE"
"354222","WIGAN ATHLETIC F.C. (354222)","53.5452","-2.6563","","ENGLAND","EUROPE"
"354223","WIGHTWICK MANOR (354223)","52.5869","-2.2002","","ENGLAND","EUROPE"
"354224","WIGSTON (354224)","52.5866","-1.1044","","ENGLAND","EUROPE"
"354225","WIGTON (354225)","54.8254","-3.1598","","ENGLAND","EUROPE"
"354226","WIGTOWN (354226)","54.8671","-4.4430","","SCOTLAND","EUROPE"
"354227","WILCOTT (354227)","52.7628","-2.9247","","ENGLAND","EUROPE"
"354228","WILDERHOPE MANOR YOUTH HOSTEL (354228)","52.5300","-2.6730","","ENGLAND","EUROPE"
"354229","WILFORD (354229)","52.9300","-1.1552","","ENGLAND","EUROPE"
"354230","WILLEN (354230)","52.0626","-0.7189","","ENGLAND","EUROPE"
"354231","WILLENHALL (NR COVENTRY) (354231)","52.3852","-1.4624","","ENGLAND","EUROPE"
"354232","WILLENHALL (NR WALSALL) (354232)","52.5847","-2.0562","","ENGLAND","EUROPE"
"354233","WILLIAMSON PARK LANCASTER (354233)","54.0492","-2.7857","","ENGLAND","EUROPE"
"354234","WILLINGTON (DURHAM) (354234)","54.7113","-1.6922","","ENGLAND","EUROPE"
"354235","WILLINGTON (TYNE & WEAR) (354235)","55.0065","-1.5053","","ENGLAND","EUROPE"
"354236","WILLINGTON QUAY (354236)","54.9900","-1.4950","","ENGLAND","EUROPE"
"354237","WILMSLOW (354237)","53.3277","-2.2280","","ENGLAND","EUROPE"
"354238","WILTON (354238)","51.0785","-1.8612","","ENGLAND","EUROPE"
"354239","WILTON HOUSE (354239)","51.0733","-1.8602","","ENGLAND","EUROPE"
"354240","WIMBORNE MINSTER (354240)","50.8002","-1.9831","","ENGLAND","EUROPE"
"354241","WIMPOLE HALL (354241)","52.1450","-0.0461","","ENGLAND","EUROPE"
"354242","WINCANTON (354242)","51.0552","-2.4147","","ENGLAND","EUROPE"
"354243","WINCANTON RACECOURSE (354243)","51.0652","-2.4212","","ENGLAND","EUROPE"
"354244","WINCHCOMBE (354244)","51.9568","-1.9678","","ENGLAND","EUROPE"
"354245","WINCHESTER (354245)","51.0593","-1.3087","","ENGLAND","EUROPE"
"354246","WINCHESTER YOUTH HOSTEL (354246)","51.0591","-1.2995","","ENGLAND","EUROPE"
"354247","WINCOBANK (354247)","53.4170","-1.4222","","ENGLAND","EUROPE"
"354248","WINDERMERE (354248)","54.3805","-2.9054","","ENGLAND","EUROPE"
"354249","WINDERMERE YOUTH HOSTEL (354249)","54.4037","-2.9175","","ENGLAND","EUROPE"
"354250","WINDSOR PARK (354250)","54.5845","-5.9553","","NORTHERN IRELAND","EUROPE"
"354251","WINDSOR RACECOURSE (354251)","51.4889","-0.6414","","ENGLAND","EUROPE"
"354252","WINDSOR YOUTH HOSTEL (354252)","51.4864","-0.6297","","ENGLAND","EUROPE"
"354253","WINKHILL (354253)","53.0587","-1.9079","","ENGLAND","EUROPE"
"354254","WINKLEIGH (354254)","50.8554","-3.9450","","ENGLAND","EUROPE"
"354255","WINKWORTH ARBORETUM (354255)","51.1645","-0.5781","","ENGLAND","EUROPE"
"354256","WINSFORD (354256)","53.1940","-2.5183","","ENGLAND","EUROPE"
"354257","WINSFORD WALLED GARDEN (HALWILL JUNCTION) (354257)","50.7819","-4.2005","","ENGLAND","EUROPE"
"354258","WINSTER MARKET HOUSE (354258)","53.1390","-1.6392","","ENGLAND","EUROPE"
"354259","WINTERBORNE HOUGHTON (354259)","50.8388","-2.2616","","ENGLAND","EUROPE"
"354260","WINTERBOURNE (SOUTH GLOUCESTERSHIRE) (354260)","51.5239","-2.4997","","ENGLAND","EUROPE"
"354261","WINTERBOURNE (WEST BERKSHIRE) (354261)","51.4484","-1.3438","","ENGLAND","EUROPE"
"354262","WINTON (354262)","50.7394","-1.8780","","ENGLAND","EUROPE"
"354263","WIRKSWORTH (354263)","53.0825","-1.5692","","ENGLAND","EUROPE"
"354264","WISBOROUGH GREEN (354264)","51.0222","-0.5031","","ENGLAND","EUROPE"
"354265","WISHAW (354265)","55.7735","-3.9180","","SCOTLAND","EUROPE"
"354266","WITHAM (354266)","51.7974","0.6389","","ENGLAND","EUROPE"
"354267","WITHERNSEA (BEACH) (354267)","53.7363","0.0349","","ENGLAND","EUROPE"
"354268","WITHERNSEA (EAST RIDING OF YORKSHIRE) (354268)","53.7310","0.0346","","ENGLAND","EUROPE"
"354269","WITHERSLACK (354269)","54.2521","-2.8749","","ENGLAND","EUROPE"
"354270","WITHINGTON (GLOUCESTERSHIRE) (354270)","51.8363","-1.9458","","ENGLAND","EUROPE"
"354271","WITHINGTON (GREATER MANCHESTER) (354271)","53.4305","-2.2241","","ENGLAND","EUROPE"
"354272","WITNEY (354272)","51.7866","-1.4807","","ENGLAND","EUROPE"
"354273","WITTON (354273)","52.5142","-1.8819","","ENGLAND","EUROPE"
"354274","WIVELISCOMBE (354274)","51.0431","-3.3122","","ENGLAND","EUROPE"
"354275","WIVENHOE (354275)","51.8576","0.9670","","ENGLAND","EUROPE"
"354276","WOBURN ABBEY (354276)","51.9841","-0.5939","","ENGLAND","EUROPE"
"354277","WOKINGHAM (354277)","51.4125","-0.8349","","ENGLAND","EUROPE"
"354278","WOLLATON (354278)","52.9517","-1.2139","","ENGLAND","EUROPE"
"354279","WOLSINGHAM (354279)","54.7324","-1.8824","","ENGLAND","EUROPE"
"354280","WOLSTANTON (354280)","53.0297","-2.2147","","ENGLAND","EUROPE"
"354281","WOLVERHAMPTON RACECOURSE (354281)","52.5998","-2.1403","","ENGLAND","EUROPE"
"354282","WOLVERHAMPTON WANDERERS F.C. (354282)","52.5938","-2.1326","","ENGLAND","EUROPE"
"354283","WOLVERTON (354283)","52.0621","-0.8147","","ENGLAND","EUROPE"
"354284","WOMBOURNE (354284)","52.5332","-2.1859","","ENGLAND","EUROPE"
"354285","WOMBWELL (354285)","53.5208","-1.3978","","ENGLAND","EUROPE"
"354286","WOOD GREEN (354286)","51.6001","-0.1082","","ENGLAND","EUROPE"
"354287","WOODBRIDGE (354287)","52.0951","1.3143","","ENGLAND","EUROPE"
"354288","WOODCHESTER PARK (NT) (354288)","51.7063","-2.2536","","ENGLAND","EUROPE"
"354289","WOODGATE (354289)","52.4396","-2.0031","","ENGLAND","EUROPE"
"354290","WOODHALL SPA (354290)","53.1513","-0.2165","","ENGLAND","EUROPE"
"354291","WOODHOUSE (354291)","53.3588","-1.3668","","ENGLAND","EUROPE"
"354292","WOODHOUSE MILL (354292)","53.3660","-1.3570","","ENGLAND","EUROPE"
"354293","WOODHOUSES (354293)","53.4134","-2.3510","","ENGLAND","EUROPE"
"354294","WOODLANDS LEISURE PARK DARTMOUTH (354294)","50.3536","-3.6751","","ENGLAND","EUROPE"
"354295","WOODLEY (354295)","53.4301","-2.0938","","ENGLAND","EUROPE"
"354296","WOODS BANK (354296)","52.5618","-2.0413","","ENGLAND","EUROPE"
"354297","WOODSIDE (354297)","52.4912","-2.1142","","ENGLAND","EUROPE"
"354298","WOODSTOCK (354298)","51.8469","-1.3526","","ENGLAND","EUROPE"
"354299","WOODTHORPE (354299)","53.3642","-1.4221","","ENGLAND","EUROPE"
"354300","WOODVALE (354300)","53.5896","-3.0425","","ENGLAND","EUROPE"
"354301","WOODY'S TOP YOUTH HOSTEL (354301)","53.2889","-0.0058","","ENGLAND","EUROPE"
"354302","WOOLACOMBE (354302)","51.1721","-4.2054","","ENGLAND","EUROPE"
"354303","WOOLAVINGTON (354303)","51.1676","-2.9329","","ENGLAND","EUROPE"
"354304","WOOLER (354304)","55.5468","-2.0107","","ENGLAND","EUROPE"
"354305","WOOLER YOUTH HOSTEL (354305)","55.5422","-2.0152","","ENGLAND","EUROPE"
"354306","WOOLFARDISWORTHY (354306)","50.8669","-3.6645","","ENGLAND","EUROPE"
"354307","WOOLFOLD (354307)","53.6037","-2.3270","","ENGLAND","EUROPE"
"354308","WOOLLEY BRIDGE (354308)","53.4587","-1.9857","","ENGLAND","EUROPE"
"354309","WOOLSTON (354309)","50.8918","-1.3756","","ENGLAND","EUROPE"
"354310","WOOLSTONE (354310)","52.0415","-0.7273","","ENGLAND","EUROPE"
"354311","WOOLTON (354311)","53.3750","-2.8638","","ENGLAND","EUROPE"
"354312","WOOLWICH (354312)","51.4898","0.0675","","ENGLAND","EUROPE"
"354313","WOOTTON BASSETT (354313)","51.5410","-1.9009","","ENGLAND","EUROPE"
"354314","WORCESTER RACECOURSE (354314)","52.2005","-2.2293","","ENGLAND","EUROPE"
"354315","WORDSLEY (354315)","52.4817","-2.1596","","ENGLAND","EUROPE"
"354316","WORSLEY (354316)","53.5073","-2.3898","","ENGLAND","EUROPE"
